,,,Week-By-Week Targets,,,,,,,,,,,,,,,,,,,,Averages,,,Receiving Totals,,,
552,Joseph Manjack,Hou,0,3,3,5,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4.0,7.9,3.7,20,15,158,1
553,Bugs Mortimer,UL-Mon,0,2,2,1,0,0,3,5,2,0,1,2,2,0,0,0,0,0,0,0,2.0,4.3,6.2,20,14,85,0
554,Maurice Bell,Colo,0,4,1,2,5,2,0,2,1,1,0,0,0,2,0,0,0,0,0,0,1.7,2.1,5.6,20,13,42,0
555,Omarion Dollison,USF,0,1,1,2,7,0,1,0,0,1,2,0,3,2,0,0,0,0,0,0,1.8,8.8,6.3,20,12,176,0
556,Jayden Harrison,Marsh,0,0,3,2,3,1,0,0,2,0,1,2,4,1,0,0,1,0,0,0,1.7,4.8,5.6,20,12,95,1
557,Jamire Calvin,MissSt,0,4,1,2,4,3,1,0,1,0,0,0,4,0,0,0,0,0,0,0,2.0,2.9,3.2,20,11,58,1
558,Jsi Hatfield,ECU,0,0,0,1,0,0,0,3,4,5,0,2,3,2,0,0,0,0,0,0,2.5,8.9,4.2,20,11,178,0
559,Le'Meke Brockington,Minn,0,1,2,1,1,0,0,0,2,0,2,0,4,3,0,0,0,0,4,0,1.5,10.2,7.2,20,11,203,1
560,Jaivian Lofton,Lib,0,3,2,0,5,2,3,4,0,0,0,0,0,1,0,0,0,0,0,0,1.8,5.1,5.1,20,10,102,2
561,Tyler Walton,Ohio,0,8,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,5.4,4.4,20,10,108,0
562,Kyle Van Leeuwen,UtahSt,6,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,4.4,5.2,20,8,88,1
563,Jaden Smith,EastKy,0,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,39.5,19.6,19,62,750,6
564,Raleek Brown,USC,0,2,0,1,1,0,1,0,0,1,2,2,3,2,2,0,0,0,2,0,1.4,9.2,3.7,19,16,175,3
565,Dominick Blaylock,UGa,0,0,1,1,2,3,2,2,0,1,1,1,2,0,2,0,0,0,1,0,1.3,11.9,4.1,19,15,227,1
566,Ty McCullouch,ColoSt,0,3,6,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,6.3,6.0,19,13,119,0
567,Dean Engram,Wisc,0,0,0,3,0,3,6,0,1,0,0,0,1,4,0,0,0,0,1,0,1.5,8.0,6.0,19,13,152,0
568,Jeremiah Aaron,WVU,0,0,2,4,2,0,0,3,4,1,1,0,1,1,0,0,0,0,0,0,1.7,6.5,4.5,19,12,124,1
569,Kaylon Horton,NorTx,0,0,0,0,1,1,0,0,1,4,1,2,0,1,4,0,4,0,0,0,1.5,6.9,4.4,19,12,131,1
570,Josiah Norwood,UCLA,0,8,1,0,1,0,1,0,2,0,0,4,0,2,0,0,0,0,0,0,1.5,6.5,4.5,19,11,124,1
571,Tyler Page,App,0,1,1,0,1,1,2,0,0,5,2,3,2,1,0,0,0,0,0,0,1.6,6.8,5.4,19,11,130,2
572,Diante Vines,Iowa,0,0,0,0,0,0,0,0,1,5,3,3,0,3,0,0,0,0,4,0,2.7,4.9,5.5,19,10,94,0
573,Noah Koenigsknecht,CentMi,0,0,0,0,7,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,2.7,8.8,5.0,19,10,167,1
574,Caleb Douglas,Fla,0,0,0,0,0,3,0,0,0,0,3,4,1,4,0,0,4,0,0,0,2.4,9.2,5.4,19,10,175,2
575,Christian Wells,App,0,1,4,1,0,0,0,0,4,4,3,1,1,0,0,0,0,0,0,0,2.4,8.9,5.4,19,9,170,3
576,Artez Hooker,FIU,0,0,0,0,0,0,0,2,0,0,8,1,2,6,0,0,0,0,0,0,2.7,3.6,4.2,19,9,68,0
577,Casey Cain,Tex,0,1,2,1,2,0,1,3,1,0,0,0,0,0,0,0,0,0,8,0,1.5,10.6,4.7,19,8,201,0
578,Jalen Preston,TexA&M,0,1,0,0,0,1,1,0,0,1,2,9,4,0,0,0,0,0,0,0,1.6,4.7,4.9,19,7,89,1
579,Dwayne Menders,Duq,4,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,50.9,30.5,18,55,917,6
580,Kyron Hudson,USC,0,4,0,0,1,5,0,1,0,2,0,0,0,0,1,0,0,0,4,0,1.3,8.4,3.5,18,15,152,3
581,Dexter Boykin,UAB,0,1,0,2,0,0,3,0,1,4,0,0,2,3,0,0,2,0,0,0,1.4,6.5,5.8,18,13,117,0
582,Julian Gray,NCSU,0,1,5,3,1,0,0,0,0,0,1,0,4,0,0,0,0,0,3,0,1.4,5.8,3.9,18,11,105,0
583,Fred Farrier,UAB,0,1,0,0,0,0,1,2,1,2,1,4,3,0,0,0,3,0,0,0,1.5,6.8,5.8,18,11,123,1
584,Gunnar Henderson,TCU,0,0,2,0,4,1,1,2,0,0,2,0,3,3,0,0,0,0,0,0,1.2,12.4,4.2,18,11,223,2
585,Oliver Martin,Neb,1,0,2,1,0,3,3,1,0,0,1,1,2,3,0,0,0,0,0,0,1.5,10.8,5.3,18,11,195,1
586,Mac Dalena,Fres,0,0,1,0,0,1,0,0,1,0,2,1,5,4,2,0,1,0,0,0,1.3,5.5,3.8,18,11,99,1
587,Cam Johnson,AriSt,0,1,0,0,3,1,1,0,2,0,1,5,3,1,0,0,0,0,0,0,1.5,4.7,4.4,18,10,84,0
588,Jaden Bradley,Pitt,0,1,0,0,4,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,7.2,4.8,18,10,130,2
589,Ross Fournet,FIU,0,4,2,0,2,2,3,1,0,0,2,0,2,0,0,0,0,0,0,0,1.5,3.1,3.9,18,9,55,0
590,Messiah Travis,NIU,0,0,0,1,0,0,7,0,2,0,0,0,5,3,0,0,0,0,0,0,1.5,4.5,5.5,18,9,81,1
591,Chris Carpenter,Tx-SA,0,0,0,0,0,0,0,3,0,0,0,2,1,1,0,0,11,0,0,0,1.4,4.1,3.6,18,9,74,0
592,JR Wilson,UVa,0,0,0,0,0,0,0,0,1,1,8,8,0,0,0,0,0,0,0,0,2.6,4.8,5.3,18,8,86,0
593,Malachi Holt-Bennett,Ind,0,2,0,0,2,6,1,0,0,0,0,2,0,5,0,0,0,0,0,0,2.3,5.0,3.8,18,6,90,0
594,Abdul Janneh,Duq,8,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7,34.1,28.8,17,43,579,9
595,Orion Peters,WashSt,0,1,1,2,0,1,2,1,0,1,4,1,0,3,0,0,0,0,0,0,1.3,8.1,3.4,17,13,138,1
596,Jacolby George,Mia-Fl,0,0,0,5,0,0,0,0,6,1,1,0,1,3,0,0,0,0,0,0,2.4,7.6,4.2,17,13,130,0
597,Octavian Smith,MD,0,3,1,0,1,0,0,1,0,0,1,0,1,5,0,0,0,0,4,0,1.3,9.2,3.8,17,12,157,2
598,JoJo Earle,Ala,0,0,0,0,0,1,0,1,5,0,3,3,3,1,0,0,0,0,0,0,2.1,9.1,3.9,17,12,155,2
599,Jacob Bernard,UL-Laf,0,1,2,1,0,1,0,0,7,1,1,2,1,0,0,0,0,0,0,0,1.4,11.2,3.9,17,11,191,2
600,Chris Marshall,TexA&M,0,4,1,0,1,4,5,0,2,0,0,0,0,0,0,0,0,0,0,0,2.8,6.4,4.4,17,11,108,0
601,Drue Jackson,TxSt,0,4,0,0,0,0,0,0,0,0,3,3,6,1,0,0,0,0,0,0,1.7,4.6,3.9,17,9,79,0
602,Kendrick Law,Ala,0,3,0,2,1,0,0,1,0,0,0,4,4,2,0,0,0,0,0,0,1.5,6.1,3.9,17,8,103,0
603,Mekhi Miller,Missou,0,1,0,0,0,0,4,0,1,0,1,0,1,2,0,0,0,7,0,0,1.5,7.5,4.4,17,8,128,0
604,Jacob Gill,NW,1,0,3,2,2,1,2,0,1,0,2,2,0,1,0,0,0,0,0,0,1.4,5.8,4.1,17,7,99,1
605,Reagan Ealy,ArkSt,0,0,5,0,5,2,0,2,1,0,0,1,0,1,0,0,0,0,0,0,1.4,2.7,4.5,17,7,46,0
606,Chase Lane,TexA&M,0,5,0,4,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,2.1,4.5,4.4,17,7,76,0
607,Gamarion Carter,Vandy,0,0,0,0,1,0,6,1,3,0,3,0,1,2,0,0,0,0,0,0,1.9,7.5,5.0,17,6,127,1
608,Malique Dieudonne,WestMi,0,0,0,0,0,0,0,0,0,0,0,3,6,8,0,0,0,0,0,0,2.8,3.7,5.1,17,5,63,0
609,Daejon Reynolds,Fla,0,2,0,0,0,2,0,0,0,0,0,0,10,2,0,0,0,0,0,0,2.0,15.3,4.5,16,11,244,2
610,Jeremiah Ballard,UTEP,2,6,1,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,7.4,4.3,16,10,118,1
611,Ezrah Archie,GaSo,0,0,0,0,0,0,0,0,0,0,1,0,0,8,0,0,0,0,7,0,2.3,7.3,2.7,16,9,117,1
612,Tsion Nunnally,WashSt,0,2,0,0,3,0,0,3,0,2,3,2,0,0,0,0,1,0,0,0,1.5,4.4,3.2,16,7,70,0
613,Khafre Brown,USF,0,2,2,3,2,3,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1.8,3.8,5.0,16,4,61,0
614,Nate Bennett,PorSt,0,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,34.5,26.3,15,47,517,0
615,Melquan Stovall,ColoSt,0,3,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,7.1,4.7,15,13,106,0
616,Koby Drake,Mem,0,0,2,0,3,1,0,3,5,0,0,0,0,0,0,0,0,0,1,0,1.7,10.6,3.4,15,13,159,1
617,Genson Hooper Price,NW,0,0,1,1,2,1,1,0,1,2,1,2,1,2,0,0,0,0,0,0,1.3,8.1,3.7,15,12,121,0
618,Seven McGee,Oregon,0,4,2,0,3,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,2.1,4.5,3.5,15,11,67,0
619,Chris Autman-Bell,Minn,0,4,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,14.3,5.4,15,11,214,1
620,Ja'Khi Douglas,FlaSt,0,0,0,0,0,0,0,1,0,6,0,3,3,1,0,0,0,0,1,0,2.1,8.2,3.9,15,10,123,2
621,Stephen Gosnell,VaTech,0,2,4,4,1,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1.7,8.9,4.4,15,10,134,0
622,Tony Grimes,Akron,0,0,4,6,2,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1.7,5.5,3.0,15,10,83,0
623,Bryce Stephens,Ark,0,0,0,0,0,0,3,3,0,2,3,1,0,1,0,0,0,0,2,0,1.2,7.3,4.3,15,9,109,1
624,AJ Toney,MiddTn,0,1,2,1,2,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1,3.1,3.0,15,8,46,0
625,Deuce Spann,FlaSt,3,3,0,0,1,2,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1.3,4.3,3.9,15,8,64,0
626,Markus Allen,Wisc,0,5,4,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,6.1,4.7,15,7,91,1
627,Ian Stewart,Temple,0,1,3,6,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,5.1,3.2,15,7,76,2
628,Jaelin Carter,Lou,0,0,0,0,2,0,1,0,2,2,1,0,1,0,0,0,6,0,0,0,1.5,7.5,4.2,15,7,113,2
629,Tyler Roberts,CoastC,0,1,5,1,0,2,0,1,0,0,1,0,0,1,1,0,0,0,2,0,1.2,10.0,4.3,15,7,150,3
630,Rashod Owens,OkSt,0,3,0,0,0,0,1,1,2,0,0,1,2,2,0,0,0,0,3,0,1.3,5.7,2.9,15,6,85,0
631,Jordin Parker,NMSt,8,1,1,2,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1.7,7.9,5.1,15,6,119,0
632,Alex Brown,Wyo,1,0,2,2,1,1,1,0,1,0,0,1,0,0,0,0,0,0,5,0,1.3,4.6,5.1,15,6,69,1
633,D'Marcus Adams,Syr,0,0,1,0,0,0,0,0,0,2,4,1,3,1,0,0,0,0,3,0,1.7,12.0,4.2,15,6,180,2
634,Leo Blackburn,GaTech,0,0,0,0,0,0,6,0,2,1,1,2,0,3,0,0,0,0,0,0,2.1,5.4,3.9,15,5,81,1
635,Keelan Marion,UConn,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,8,0,0,0,3.8,5.9,5.3,15,4,89,1
636,Demick Starling,UVa,0,0,2,0,0,1,3,0,1,0,6,2,0,0,0,0,0,0,0,0,1.7,5.0,4.4,15,3,75,0
637,Xavier Guillory,IdaSt,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,56.1,21.2,14,52,785,4
638,Freddie Roberson,EastWa,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,56.9,22.2,14,45,797,7
639,Lance LeGendre,UL-Laf,0,0,1,0,0,1,0,1,1,0,0,0,0,4,0,0,0,6,0,0,1.6,11.8,3.2,14,13,165,1
640,Jake Bailey,SMU,0,0,0,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,14.6,2.8,14,12,205,1
641,Isaiah Hamilton,SJSU,0,1,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,7,0,0,1.8,16.3,3.3,14,11,228,2
642,Dino Tomlin,BC,0,0,0,0,2,0,2,0,2,0,2,5,0,1,0,0,0,0,0,0,1.2,12.9,3.2,14,10,181,0
643,Andrew Sowinski,Purdue,0,0,0,0,0,0,2,5,2,0,0,1,0,1,2,0,0,0,1,0,1.2,6.9,2.5,14,9,96,0
644,Tahj Magee,LaTech,0,1,1,2,2,0,1,5,1,0,1,0,0,0,0,0,0,0,0,0,1.6,7.0,3.3,14,9,98,2
645,Adonai Mitchell,UGa,0,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,2.3,9.6,3.1,14,9,134,3
646,Deion Colzie,ND,0,0,0,0,0,0,0,0,0,3,1,2,2,3,0,0,3,0,0,0,1.3,13.7,4.2,14,9,192,1
647,Quinton Patten,CHAR,0,1,2,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,1.4,6.3,3.4,14,9,88,0
648,Tanaka Scott,Kansas,0,0,2,3,1,1,1,1,1,0,0,0,1,0,0,0,0,0,3,0,1.2,7.8,3.8,14,8,109,0
649,Walter Dawn,UTEP,2,3,0,6,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1.3,2.6,3.7,14,7,37,0
650,Yusuf Terry,USF,0,0,0,0,6,0,2,2,0,0,3,1,0,0,0,0,0,0,0,0,1.6,4.1,4.4,14,7,57,0
651,Chuuky Hines,Hawaii,0,1,3,0,0,0,2,0,0,5,3,0,0,0,0,0,0,0,0,0,1.3,3.9,2.9,14,7,54,0
652,Seth Jones,Baylor,0,4,4,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,5.2,3.6,14,7,73,0
653,Germie Bernard,MSU,0,2,4,1,1,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1.2,9.1,3.4,14,7,128,2
654,Chris Bell,Lou,0,0,0,0,3,3,0,0,1,4,1,1,0,0,0,0,1,0,0,0,1.4,7.5,3.9,14,7,105,0
655,Malikhi Miller,SJSU,0,2,1,0,2,0,2,2,0,0,0,0,1,1,0,0,0,3,0,0,1.3,2.5,3.3,14,6,35,0
656,Khyheem Waleed,ArkSt,0,5,2,0,2,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,1.3,2.4,3.7,14,5,34,0
657,Abdur-Rahmaan Yaseen,Purdue,0,0,0,0,0,0,0,4,1,0,4,1,0,1,1,0,0,0,2,0,1.6,2.4,2.5,14,4,34,0
658,Jacquon Gibson,UMass,0,1,1,1,2,0,3,2,0,1,0,2,1,0,0,0,0,0,0,0,1.2,4.4,5.2,14,4,62,0
659,John Dunmore,OreSt,0,0,0,1,1,2,0,0,0,0,0,3,0,0,0,0,6,0,0,0,1.0,7.3,4.1,13,9,95,0
660,Scoobie Ford,MissSt,0,0,0,0,4,0,3,0,0,0,3,1,2,0,0,0,0,0,0,0,1.3,5.1,2.1,13,8,66,0
661,Nate Anderson,WestMi,0,0,0,0,0,0,0,0,0,0,2,9,2,0,0,0,0,0,0,0,3.3,4.0,3.9,13,8,52,0
662,Will Pelissier,Wyo,3,3,1,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1.4,7.8,4.4,13,8,101,1
663,Nick Cenacle,Hawaii,0,0,0,0,0,0,1,4,0,4,4,0,0,0,0,0,0,0,0,0,1.2,7.6,2.7,13,8,99,0
664,RJ Garcia,KanSt,0,1,0,0,1,0,0,0,1,1,4,1,1,0,3,0,0,0,0,0,0.9,5.4,3.3,13,7,70,1
665,Thai Chiaokhiao-Bowman,Fla,0,0,0,0,2,0,0,0,0,1,0,1,7,0,0,0,2,0,0,0,1.1,10.6,3.7,13,7,138,0
666,Fred Lloyd,UL-Mon,0,1,2,0,2,0,2,0,0,0,1,1,2,2,0,0,0,0,0,0,1.1,10.5,4.0,13,7,136,0
667,Romello Brinson,Mia-Fl,0,1,1,2,3,0,0,2,2,0,0,0,0,2,0,0,0,0,0,0,1.3,7.6,3.2,13,7,99,0
668,Makai Cope,Utah,0,0,1,0,0,0,3,0,0,0,0,0,1,4,2,0,2,0,0,0,1.0,5.8,2.9,13,7,75,1
669,Nick Presley,BallSt,0,0,0,0,1,1,2,2,3,0,0,2,2,0,0,0,0,0,0,0,1.3,2.7,2.7,13,6,35,0
670,Beau Corrales,SMU,0,0,0,0,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,5.5,2.6,13,6,71,0
671,Blair Conwright,TCU,0,0,2,0,0,0,0,0,0,1,4,0,4,1,1,0,0,0,0,0,0.9,4.8,3.0,13,5,63,0
672,Mudia Reuben,Stan,0,3,0,0,1,3,0,0,0,1,0,2,1,2,0,0,0,0,0,0,1.1,4.1,3.0,13,5,53,2
673,Tommy Christakos,Cal,0,2,0,1,1,1,0,4,1,2,0,1,0,0,0,0,0,0,0,0,1.3,3.3,2.8,13,4,43,0
674,Luke Floriea,KentSt,0,2,1,1,0,2,1,0,1,0,2,1,1,1,0,0,0,0,0,0,1.1,3.9,3.9,13,4,51,0
675,Terrell Timmons,NCSU,0,0,0,0,1,0,0,1,0,3,2,1,2,1,0,0,2,0,0,0,1.4,6.1,2.8,13,3,79,1
676,Jayden Higgins,EastKy,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,63.1,12.4,12,58,757,10
677,Cornelius McCoy,EastKy,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,64.0,12.4,12,51,768,8
678,Taji Johnson,BC,0,0,1,0,0,0,0,0,2,2,0,2,1,4,0,0,0,0,0,0,1.0,7.6,2.7,12,9,91,0
679,Camden Brown,Auburn,0,0,0,0,2,1,0,1,0,4,4,0,0,0,0,0,0,0,0,0,1.0,10.3,4.1,12,9,123,2
680,Cole Turner,Clem,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,7,0,3.0,13.4,2.6,12,8,161,0
681,Ay'Jaun Marshall,Army,0,1,3,0,0,1,2,0,1,0,3,0,0,0,0,1,0,0,0,0,1.3,17.3,11.9,12,6,208,2
682,Kerry King,ECU,0,1,2,2,0,0,0,1,0,1,0,0,3,0,0,0,2,0,0,0,1.2,4.3,2.5,12,6,52,0
683,Holden Willis,USF,0,1,0,0,0,0,0,0,0,2,2,0,3,4,0,0,0,0,0,0,1.1,5.8,3.8,12,6,69,1
684,Jackson Meeks,UGa,0,1,4,1,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0.8,5.4,2.6,12,6,65,0
685,Dajon Harrison,UConn,1,2,1,1,3,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0.9,1.5,4.3,12,6,18,0
686,JJ Henry,Miss,0,2,7,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,4.7,3.1,12,5,56,0
687,Langston Anderson,OkSt,0,1,0,2,0,0,0,0,0,0,6,2,1,0,0,0,0,0,0,0,2.4,5.8,2.3,12,4,69,0
688,Rico Arnold,UMass,0,0,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,2.8,4.5,12,4,34,0
689,Ryan King,GaTech,0,1,0,2,0,0,5,0,1,1,0,1,0,1,0,0,0,0,0,0,1.1,3.2,3.1,12,4,38,0
690,Tommy Bush,NorTx,1,3,3,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1.0,2.8,2.8,12,3,34,1
691,Damoriea Vick,SEMO,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,37.8,28.2,11,43,416,4
692,Kahtero Summers,URI,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,61.4,36.7,11,42,675,6
693,Jarrod Barnes,CenArk,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,64.4,36.7,11,40,708,5
694,A.J. Henning,Mich,0,1,0,4,0,0,3,0,0,0,0,0,0,1,0,0,0,0,2,0,0.8,5.5,3.0,11,9,60,0
695,Trae Hall,NM,0,0,0,0,0,2,0,0,1,0,2,2,4,0,0,0,0,0,0,0,1.1,7.5,4.6,11,8,83,0
696,Liam Clifford,PSU,0,0,1,0,2,0,0,0,1,0,3,1,3,0,0,0,0,0,0,0,0.9,8.1,2.7,11,8,89,0
697,Dalen Cobb,GaSo,0,0,0,0,0,0,0,0,0,0,4,4,1,0,0,0,0,0,2,0,1.8,6.6,1.8,11,8,73,0
698,Montorie Foster,MSU,0,0,1,3,0,0,3,1,0,0,1,1,0,1,0,0,0,0,0,0,1.1,8.9,2.7,11,7,98,1
699,Chauncey Magwood,Kty,0,2,4,0,0,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0.9,9.5,3.2,11,7,104,1
700,Nick Nash,SJSU,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,7,0,0,2.2,5.6,2.6,11,6,62,1
701,Dallas Dixon,CentMi,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7,8.7,2.9,11,6,96,0
702,Joshua Youngblood,Rut,0,2,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,6.7,3.4,11,6,74,0
703,Christian Moss,VaTech,0,0,0,6,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.8,6.5,3.2,11,6,71,0
704,Saan Lewis,Kty,0,0,0,1,0,0,2,5,0,0,0,0,1,2,0,0,0,0,0,0,1.2,5.9,3.2,11,6,65,1
705,Peyton Sawyer,Hou,0,0,2,0,0,0,1,0,0,3,0,1,2,1,0,0,0,1,0,0,0.8,9.5,2.0,11,6,104,1
706,Raymond Niro,NW,1,0,1,0,0,2,3,0,0,2,0,2,0,0,0,0,0,0,0,0,0.9,6.0,2.7,11,5,66,2
707,A.J. Abbott,WestMi,0,3,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,5.5,3.3,11,5,61,1
708,Ja'Quavion Fraziars,Fla,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,1.1,5.5,3.1,11,5,60,1
709,Ryan Marquez,Wyo,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0.8,4.0,3.7,11,5,44,0
710,Shaleak Knotts,MD,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,6,0,1.2,2.3,2.5,11,5,25,0
711,Omari Evans,PSU,0,0,3,0,1,0,0,0,0,2,2,0,2,0,0,0,1,0,0,0,0.8,5.0,2.7,11,5,55,1
712,Jaylon Griffin,UCF,0,4,4,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.2,4.3,2.5,11,4,47,0
713,Jasiah Williams,Rich,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,60.9,29.4,10,82,609,4
714,Ty Scott,MoStU,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,67.4,22.7,10,48,674,5
715,Zach Jackson,UL-Mon,0,0,1,3,0,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1.1,6.7,3.1,10,9,67,0
716,Drew Swinney,Clem,0,3,0,1,0,0,0,0,0,0,0,1,2,0,2,0,0,0,1,0,0.7,6.3,2.2,10,8,63,0
717,Darion Williamson,FlaSt,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2.0,13.1,2.6,10,8,131,0
718,Mason Starling,Cal,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,5.0,7.0,2.2,10,7,70,0
719,Amari Terry,AF,0,0,0,1,0,0,3,1,2,0,1,0,0,0,0,0,0,2,0,0,0.8,18.7,11.9,10,7,187,1
720,Nolan Groulx,CHAR,3,1,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.9,8.9,2.4,10,7,89,0
721,Arian Smith,UGa,0,0,0,0,0,1,0,1,0,0,3,0,0,1,1,0,0,0,3,0,0.9,19.8,2.2,10,7,198,1
722,Chris Hilton,LSU,0,0,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,10.9,2.1,10,7,109,0
723,Ryan Davis,UAB,0,6,8,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,7.4,3.2,10,6,74,0
724,Ryan Davis,UAB,0,6,8,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,7.4,3.2,10,6,74,0
725,Gunner Romney,BYU,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,5.9,2.6,10,5,59,0
726,Isaiah Garcia-Castaneda,Neb,7,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,12.0,3.0,10,5,120,1
727,Duece Jones,NM,0,0,0,0,0,0,1,0,1,0,2,4,0,2,0,0,0,0,0,0,0.8,7.3,4.2,10,5,73,0
728,Javion Posey,FlaAtl,0,0,4,0,0,1,0,1,1,0,0,0,2,1,0,0,0,0,0,0,0.8,6.4,2.7,10,5,64,0
729,Jordan Young,FlaAtl,0,0,0,0,0,5,0,0,2,0,0,0,1,2,0,0,0,0,0,0,1.4,3.6,2.7,10,4,36,0
730,Devin Price,TexA&M,0,0,0,1,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0.8,5.2,2.6,10,4,52,0
731,Chris Scott,Cin,0,0,1,2,1,0,1,0,2,0,1,0,0,0,0,0,2,0,0,0,0.8,3.2,2.4,10,4,32,0
732,Marcus Burke,Fla,0,0,0,0,0,0,2,1,0,3,1,1,2,0,0,0,0,0,0,0,1.3,3.0,2.8,10,4,30,0
733,Josh Nicholson,SDSU,0,0,0,4,0,1,0,0,0,0,0,0,2,0,0,0,0,3,0,0,2.0,4.4,3.1,10,4,44,1
734,Devron Harper,Merc,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,109.7,25.0,9,78,987,10
735,JJ Holloman,TennSt,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,39.2,34.6,9,33,353,1
736,Bryson Allen,CalPly,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,27.8,23.7,9,20,250,1
