,,,Week-By-Week Targets,,,,,,,,,,,,,,,,,,,,Averages,,,Receiving Totals,,,
739,Jeremiah Noga,OreSt,0,2,1,5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.8,11.3,2.6,10,8,113,1
740,Yamir Knight,JMU,0,1,0,0,3,0,0,2,0,0,1,0,1,2,0,0,0,0,0,0,0.8,7.3,2.4,10,8,73,0
741,Tychaun Chapman,UNC,0,1,0,0,0,0,2,0,3,1,2,1,0,0,0,0,0,0,0,0,0.8,13.5,2.2,10,7,135,1
1405,Brenen Thompson,Tex,0,0,0,0,0,3,0,0,0,1,2,0,0,2,0,0,0,0,2,0,0.0,0.0,0.0,0,0,0,0
743,Ja'Kobi Lane,USC,1,1,2,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,3,0,1.7,9.3,2.2,10,7,93,2
744,Rweha Munyagi,OreSt,0,0,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0.8,14.3,2.6,10,7,143,1
745,Camari Williams,Navy,1,0,2,1,0,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,1.0,4.7,5.2,10,7,47,1
746,Abdul Janneh,GaTech,0,1,1,0,2,2,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0.8,12.2,2.7,10,6,122,2
747,Randy Fields,CHAR,0,1,0,1,0,1,0,0,1,1,0,0,4,1,0,0,0,0,0,0,1.1,4.2,3.2,10,6,42,0
748,Zachary Card,OreSt,0,3,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,3.5,2.6,10,5,35,0
749,Jaden Gibson,UVa,0,1,0,2,1,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1.3,5.4,2.6,10,5,54,0
750,Kevens Clercius,UConn,0,0,2,0,1,1,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0.8,5.6,2.6,10,5,56,1
751,Jaden Walley,MissSt,0,4,1,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1.3,4.9,3.0,10,5,49,1
752,Cameron Bonner,Baylor,0,0,0,1,1,0,0,0,0,1,2,4,0,1,0,0,0,0,0,0,0.9,3.5,2.3,10,4,35,0
753,Tyler Harrell,Mia-Fl,0,1,1,2,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1.0,4.5,2.3,10,4,45,0
754,Gamarion Carter,Vandy,4,2,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,8.9,2.6,10,3,89,0
755,Tsion Nunnally,WashSt,0,1,0,3,0,0,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0.8,12.1,2.0,10,3,121,1
756,Xavier Irvin,Temple,0,0,0,0,3,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1.4,5.0,2.0,10,3,50,0
757,Coleman Owen,NoAri,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,72.1,33.3,9,54,649,5
758,Damoriea Vick,SEMO,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,56.2,25.0,9,51,506,4
759,Jarrod Barnes,CenArk,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,64.0,25.0,9,50,576,5
760,Jordan Bonner,Elon,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,58.0,25.0,9,40,522,5
761,Jordan Bonner,Elon,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,58.0,25.0,9,40,522,5
762,Kevin Green,Ari,0,1,0,1,0,1,0,2,0,1,1,0,1,0,0,0,1,0,0,0,0.8,10.8,2.0,9,8,97,0
763,Ife Adeyi,SamHou,0,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,8.2,2.1,9,7,74,0
764,Andrew Jacobs,CHAR,0,0,0,0,0,0,0,0,0,3,2,3,0,1,0,0,0,0,0,0,1.8,5.7,2.9,9,6,51,0
765,Davis Dalton,SouMis,0,3,0,0,0,0,2,0,2,0,1,1,0,0,0,0,0,0,0,0,1.1,8.3,2.6,9,6,75,0
766,Koby Duru,LaTech,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,9.3,2.1,9,6,84,2
767,Marcus Burke,Fla,0,3,0,0,0,0,2,3,0,0,0,1,0,0,0,0,0,0,0,0,1.3,10.9,2.3,9,6,98,0
768,Douglas Emilien,Kansas,0,1,3,1,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0.7,6.8,2.9,9,6,61,0
769,Tyshawn Russell,SCar,0,0,3,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0.9,9.0,2.3,9,5,81,1
770,Darien Chase,PorSt,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,5.6,15.8,9,5,50,0
771,Horatio Fields,Wake,0,0,0,0,0,0,0,1,1,0,0,5,2,0,0,0,0,0,0,0,0.9,6.0,2.8,9,5,54,0
772,Devin Voisin,USA,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,8.6,2.2,9,5,77,1
773,Jordyn Bailey,TCU,0,0,4,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,2.3,11.4,1.8,9,5,103,1
774,Tamatoa Mokiao-Atimalala,Hawaii,0,0,0,3,0,1,0,1,0,2,1,0,1,0,0,0,0,0,0,0,0.8,2.7,1.7,9,4,24,0
775,Ja'Corey Brooks,Ala,0,2,1,1,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1.0,3.3,2.8,9,3,30,0
776,Jaidyn Doss,Neb,0,0,0,0,0,0,1,0,2,3,3,0,0,0,0,0,0,0,0,0,2.3,2.2,3.6,9,2,20,0
777,Brandon Hayes,SouMis,0,3,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,2.3,2.6,9,2,21,0
778,Raylen Sharpe,MoStU,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,123.9,38.1,8,73,991,7
779,Julian Hicks,Albany,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,102.5,12.1,8,50,820,11
780,Kam Thomas,APSU,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,78.6,19.5,8,50,629,5
781,Darius Savedge,URI,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,66.1,21.6,8,47,529,4
782,Darius Savedge,URI,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,66.1,21.6,8,47,529,4
783,Antonio Jones,Gram,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,74.4,26.7,8,43,595,2
784,Jackson Parker,Albany,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,9.1,12.1,8,7,73,1
785,Kaleb Mathis,Colo,0,0,0,0,0,0,0,0,0,4,0,1,1,2,0,0,0,0,0,0,0.7,4.8,1.7,8,6,38,0
786,Mehki Wall,Duke,0,0,1,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,1.0,4.8,2.3,8,6,38,1
787,Makai Lemon,USC,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.9,11.0,1.8,8,6,88,0
788,Ray Ray Joseph,Mia-Fl,0,1,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,4.5,1.9,8,6,36,0
789,Dawson Menegatti,ColoSt,0,1,0,0,0,2,1,1,0,1,0,0,0,2,0,0,0,0,0,0,0.7,6.8,1.6,8,6,54,0
790,Malachi Holt-Bennett,UAB,0,1,0,3,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0.7,11.5,2.0,8,5,92,1
791,Denzel Boston,Wash,0,0,2,1,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0.6,6.4,1.5,8,5,51,0
792,Chase Penry,Boise,0,1,2,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2.0,6.0,2.2,8,5,48,0
793,Aidan Bitter,IaSt,0,1,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,9.9,2.1,8,5,79,0
794,Brandon Buckhaulter,UAB,0,0,0,1,0,0,4,0,1,0,1,0,0,1,0,0,0,0,0,0,0.7,12.9,2.0,8,5,103,1
795,Brady Boyd,TxTch,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,0,0,0,2.7,5.1,1.7,8,5,41,0
796,Malik Baker,CHAR,0,0,0,0,1,4,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1.0,3.3,2.6,8,5,26,0
797,Otto Tia,UtahSt,0,4,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,7.8,1.9,8,5,62,0
798,John Humphreys,Stan,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,8.9,1.9,8,5,71,1
799,Calvin Johnson,NW,0,1,0,1,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,4.0,2.1,8,4,32,0
800,Anthony Evans,UGa,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,1.0,4.4,1.8,8,4,35,1
801,Mershawn Rice,Purdue,0,0,0,0,0,0,0,6,0,1,1,0,0,0,0,0,0,0,0,0,1.6,11.6,2.1,8,4,93,0
802,Brannon Spector,Clem,0,1,2,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0.8,3.1,1.7,8,4,25,0
803,Peter Kikwata,GaSt,0,0,0,0,1,1,0,2,0,0,1,0,1,0,0,0,0,2,0,0,0.6,5.4,2.2,8,4,43,0
804,Zakhari Franklin,Miss,0,0,0,0,3,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2.0,4.8,2.0,8,4,38,1
1355,Chance Morrow,Lou,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0
806,Sean Brown,CHAR,0,0,1,2,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0.7,3.9,2.6,8,3,31,0
807,PJ Johnson,NMSt,0,0,2,0,0,0,0,0,3,1,1,0,0,1,0,0,0,0,0,0,0.7,1.6,2.1,8,2,13,0
808,Artez Hooker,FIU,0,1,2,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.9,2.0,2.2,8,2,16,0
809,Jordan McCants,JacSt,2,0,1,0,0,0,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0.6,3.5,2.3,8,1,28,0
810,Eric Holley III,Toledo,0,0,1,2,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0.7,2.4,2.2,8,1,19,0
811,Nick DeGennaro,Rich,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,129.1,28.0,7,71,904,11
812,Kahtero Summers,URI,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,146.7,18.9,7,56,1027,6
813,Javin Whatley,Chat,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0.5,139.6,35.0,7,55,977,9
814,Christian Richmond,CenArk,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,50.0,19.4,7,33,350,4
815,Kenji Lewis,Ark-PB,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,61.3,26.9,7,33,429,3
816,Tim Patrick,SoUt,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,48.4,14.6,7,23,339,4
817,Casey McKinney,StF-Pa,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,40.3,29.2,7,20,282,3
818,Maurice Lloyd,Ark-PB,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,28.3,26.9,7,18,198,1
819,C.J. Smith,UGa,0,3,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7,16.6,1.6,7,6,116,0
820,Cameron Johnson,WashSt,0,0,0,2,0,0,1,1,0,0,2,0,1,0,0,0,0,0,0,0,0.9,7.6,1.4,7,6,53,0
821,Andy Jean,Fla,0,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,13.9,1.8,7,6,97,0
822,Ian Stewart,Temple,0,0,0,0,0,0,0,0,3,0,2,1,0,1,0,0,0,0,0,0,1.2,6.9,1.4,7,6,48,0
823,Jaron Tibbs,Purdue,0,0,0,0,0,0,0,2,0,0,0,0,0,5,0,0,0,0,0,0,0.9,6.0,1.8,7,5,42,0
824,Ali Jennings,VaTech,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,10.3,2.0,7,5,72,2
825,Tucker Holloway,VaTech,0,0,2,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0.5,7.0,2.0,7,5,49,0
826,Ayden Greene,VaTech,0,0,0,2,1,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0.6,8.0,2.0,7,5,56,0
827,Dane Kinamon,AF,0,0,0,1,1,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0.8,18.0,6.9,7,5,126,2
828,Cayden Lee,Miss,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0.7,16.3,1.8,7,5,114,2
829,Trayv'on Culbert,UL-Laf,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0.9,4.1,1.9,7,4,29,1
830,Jontavis Robertson,Duke,0,1,2,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0.5,5.1,2.0,7,4,36,0
831,Koy Moore,Auburn,0,1,0,2,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0.6,8.1,2.3,7,4,57,0
832,Kyle Thomas,NIU,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,0,0,2.3,8.9,1.9,7,3,62,0
833,Tanaka Scott,Kansas,0,0,0,1,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0.7,4.4,2.3,7,3,31,0
834,JoVoni Johnson-McCray,Rice,0,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,7.7,1.6,7,3,54,0
835,Alante Brown,MSU,0,0,0,0,0,0,0,1,0,1,1,2,2,0,0,0,0,0,0,0,0.6,3.9,1.9,7,3,27,0
836,Andrew Sowinski,Purdue,0,0,0,0,0,0,0,0,0,1,2,4,0,0,0,0,0,0,0,0,1.2,4.1,1.8,7,3,29,0
837,Malick Meiga,PSU,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,3,0,0,0,0.7,1.3,1.7,7,3,9,0
838,LV Bunkley-Shelton,Okla,0,2,1,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.6,4.7,1.6,7,3,33,0
839,Kylish Hicks,UConn,0,0,0,0,1,0,0,0,0,0,2,3,1,0,0,0,0,0,0,0,1.0,5.0,1.8,7,3,35,1
840,Donovan Ollie,Cin,0,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0.6,7.1,1.9,7,2,50,0
841,Langston Lewis,CentMi,0,0,0,0,0,0,0,0,0,0,0,2,1,4,0,0,0,0,0,0,1.8,3.9,2.2,7,2,27,0
842,Omari Kelly,Auburn,0,1,1,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.7,6.4,2.3,7,2,45,0
843,Beau Corrales,TxSt,0,0,0,0,0,0,0,0,0,1,3,2,1,0,0,0,0,0,0,0,1.8,6.1,1.7,7,2,43,0
844,Emery Simmons,Utah,0,1,0,1,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.7,0.3,2.2,7,1,2,0
845,Henry Wilson,WestMi,0,0,0,0,0,1,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.8,7,0,0,0
846,DeAndra Burns Jr.,ArkSt,0,0,1,0,0,0,3,0,0,1,0,0,0,2,0,0,0,0,0,0,0.0,0.0,1.9,7,0,0,0
847,Ty James,Merc,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,188.3,20.0,6,63,1130,7
848,Censere Lee,WCU,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,132.0,15.0,6,46,792,8
849,Dawson Snyder,StF-Pa,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,119.7,25.0,6,43,718,5
850,Tink Boyd,B-C,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,53.7,15.4,6,29,322,2
851,Jacob Sharp,Web,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,63.7,30.0,6,26,382,5
852,Maclaine Griffin,PorSt,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,38.3,10.5,6,15,230,2
853,Khiyon Wafer,SFA,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,32.2,20.7,6,12,193,1
854,Aaron Blancas,IdaSt,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,19.5,5.6,6,11,117,1
855,Kaydin Pope,NM,0,0,1,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0.9,11.2,1.7,6,6,67,1
856,Cooper Rusk,Toledo,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,13.3,1.6,6,6,80,2
857,DT Sheffield,WashSt,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,3.8,1.2,6,5,23,0
858,Tennel Bryant,ArkSt,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,6.5,1.6,6,5,39,0
859,KD Dorsey,GaSo,0,1,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0.9,5.2,1.1,6,5,31,0
860,Bryan Robinson,Marsh,0,3,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0.7,5.8,1.4,6,5,35,0
861,Jordan Smith,NMSt,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,9.5,1.5,6,5,57,0
862,Javon Swinton,EastMi,0,0,2,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,4.3,1.7,6,4,26,0
863,DeAndre Buchannon,GaSo,0,1,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.5,5.2,1.1,6,4,31,0
864,Fredrick Moore,Mich,0,2,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.5,5.3,1.7,6,4,32,0
865,Barry Jackson,Cin,0,1,0,0,0,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,1.5,16.7,1.7,6,4,100,1
866,Von Swinton,EastMi,0,0,2,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,4.3,1.7,6,4,26,0
867,Andre Johnson,AriSt,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,6.0,1.4,6,4,36,0
868,Zyell Griffin,UNLV,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0.7,4.0,1.5,6,3,24,0
869,Cole Turner,Clem,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,4.7,1.3,6,3,28,0
870,Kellen Stewart,MiddTn,0,0,0,1,1,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0.7,2.8,1.4,6,3,17,0
871,Kenny Brewer III,CentMi,0,1,0,1,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0.5,5.8,1.9,6,3,35,0
872,Kamryn Perry,Ind,0,1,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,3.7,1.6,6,3,22,0
873,Cortez Braham,WVU,0,1,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,2.8,1.8,6,3,17,0
874,Trent Whittemore,UCF,0,2,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0.5,6.0,1.7,6,3,36,0
875,Solo Lewis,LaTech,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,1.0,9.3,1.4,6,2,56,0
876,Andre Greene,UNC,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.9,2.8,1.3,6,2,17,0
877,Julien Lewis,LaTech,0,3,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.9,7.2,1.4,6,2,43,0
878,Kyler Kasper,Oregon,0,2,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0.5,0.2,1.2,6,2,1,0
879,Anthony Smith,NCSU,0,0,0,0,0,0,0,2,0,1,0,1,1,1,0,0,0,0,0,0,0.6,3.2,1.6,6,2,19,0
880,Kyrese Rowan,UtahSt,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.5,1.0,1.4,6,2,6,0
881,James Burns,UConn,0,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,3.5,1.6,6,2,21,0
882,Christian Carter,Mem,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0,2.7,1.3,6,2,16,1
883,Ross Fournet,FIU,0,0,1,1,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0.5,3.2,1.6,6,2,19,0
884,Chris Long,Rut,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,4.7,2.1,6,2,28,0
885,Ethan Davies,UVa,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0.7,2.2,1.6,6,2,13,0
886,Shea Whiting,Boise,0,1,1,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.6,0.2,1.7,6,1,1,0
887,Jamarion Carroll,SMU,0,0,0,1,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,2.0,1.2,1.3,6,1,7,0
888,Matt Sykes,Rice,0,0,0,1,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0.6,5.3,1.4,6,1,32,0
889,Ryan King,ECU,0,1,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.6,6,0,0,0
890,Sam Phillips,Chat,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0.4,124.8,25.0,5,60,624,4
891,Dacarri Allen-Johnson,B-C,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,56.8,12.8,5,34,284,3
892,Logan Wolf,NoIa,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,82.2,15.2,5,34,411,0
893,Michael Fox,Murray,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,70.8,9.4,5,30,354,1
894,Daemon Dawkins,Ark-PB,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,39.8,19.2,5,24,199,0
895,Daveno Ellington,B-C,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,50.8,12.8,5,23,254,0
896,Jackson Hensley,EastKy,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,25.8,9.6,5,12,129,2
897,Shane Dailey,IdaSt,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,14.0,4.7,5,9,70,0
898,Bryant Johnson,EastKy,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,20.0,9.6,5,6,100,0
899,Trent Walker,OreSt,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0.5,13.2,1.3,5,5,66,0
900,Nick Munson,BallSt,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0.4,4.8,1.7,5,5,24,0
901,AJ Jones,Ari,0,0,0,0,0,0,0,2,0,0,1,2,0,0,0,0,0,0,0,0,0.6,5.4,1.1,5,5,27,0
902,Malachi Riley,Ari,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,2,0,0.4,18.0,1.1,5,4,90,0
903,Jaylon Griffin,UCF,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,11.6,1.4,5,4,58,1
904,Javoni Gardere,UTEP,0,0,0,1,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1.3,11.8,1.6,5,4,59,1
905,Jymetre Hester,FlaAtl,0,2,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.5,3.6,1.2,5,4,18,0
906,Quincy Burroughs,Wisc,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0.4,6.0,1.1,5,4,30,0
907,Ty Hahn,Neb,0,0,0,0,0,0,1,0,0,1,1,0,0,2,0,0,0,0,0,0,0.4,7.2,2.0,5,4,36,0
908,Jarett Garner,ECU,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,4.4,1.3,5,4,22,0
909,Seth Porter,KanSt,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,0,0.4,7.6,1.2,5,3,38,1
910,Jalen Coit,NCSU,0,2,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.4,-0.2,1.4,5,3,-1,0
911,Jackson Harris,Stan,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,1.3,13.4,1.2,5,3,67,0
912,Marquis Montgomery,Cal,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5,6.2,1.2,5,3,31,0
913,Gunner Gentry,Wyo,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0.4,6.2,1.7,5,3,31,1
914,Antwane Wells,SCar,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7,7.4,1.3,5,3,37,1
915,Christian Hamilton,UNC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1.3,4.0,1.1,5,3,20,0
916,DeAngelo Irvin Jr.,UNLV,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0.7,7.4,1.3,5,3,37,0
917,Luca Caldarella,Utah,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0.4,6.2,1.6,5,3,31,0
918,Liam Fortner,Army,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0.4,12.0,3.1,5,2,60,0
919,Maxwell Moss,JMU,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.4,4.6,1.2,5,2,23,1
920,Jeremiah Webb,USA,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,0.5,10.4,1.2,5,2,52,1
921,Decoldest Crawford,LaTech,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,3.4,1.2,5,2,17,0
922,Justin Kimber,UL-Mon,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,3.4,1.4,5,2,17,0
923,Max Reese,EastMi,0,1,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.6,1.6,1.4,5,2,8,0
