,,,Week-By-Week Targets,,,,,,,,,,,,,,,,,,,,Averages,,,Receiving Totals,,,
735,Trevon West,Okla,0,1,1,0,0,0,2,1,1,2,0,1,0,2,0,0,0,0,0,0,0.8,4.1,2.8,11,4,45,0
736,Emil Smith,GaSo,0,3,5,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1.6,3.6,4.0,11,4,40,0
737,Anthony Simpson,Ari,0,0,0,0,0,0,0,1,0,1,2,3,3,1,0,0,0,0,0,0,1.2,4.2,2.5,11,4,46,0
738,Agiye Hall,Ala,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,8,1.6,6.5,1.9,11,4,72,0
739,Camron Buckley,Ind,0,3,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,1.8,2.9,11,3,20,0
740,Raymond Niro,NW,0,3,1,4,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.9,1.4,3.1,11,3,15,0
741,Wykeen Gill,Duq,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,25.2,21.3,10,27,252,1
742,Emeka Egbuka,OhioSt,0,0,0,0,1,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,0.9,19.1,2.0,10,9,191,0
743,Kyle Van Leeuwen,UtahSt,0,1,0,1,0,3,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0.7,6.3,2.0,10,8,63,0
744,Isaah Crocker,Oregon,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,2.0,10.7,2.5,10,7,107,0
745,Seven McGee,Oregon,0,0,0,0,2,0,0,0,1,3,0,0,0,0,1,0,0,0,3,0,0.8,8.4,2.5,10,7,84,0
746,Harry Ballard,Nevada,0,0,1,1,0,0,4,0,0,0,1,1,0,2,0,0,0,0,0,0,1.1,12.7,1.8,10,6,127,2
747,Brody Belt,Neb,0,1,1,0,2,2,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1.3,6.8,2.9,10,6,68,0
748,La'Vontae Shenault,Colo,0,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3.3,6.0,4.0,10,6,60,0
749,Nate Jefferson,FIU,0,2,4,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2.0,3.3,2.8,10,5,33,1
750,Ja'Quavion Fraziars,Fla,0,2,0,0,0,1,2,2,0,0,2,0,0,1,0,0,0,0,0,0,0.8,3.5,2.5,10,5,35,2
751,Jadon Jackson,Miss,0,0,0,0,0,5,1,0,3,1,0,0,0,0,0,0,0,0,0,0,1.0,4.2,2.4,10,5,42,0
752,Isaiah Holiness,SJSU,0,0,0,0,0,0,0,0,0,1,3,6,0,0,0,0,0,0,0,0,1.3,3.5,2.5,10,5,35,0
753,Ethan Dedeaux,SDSU,0,2,3,0,2,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0.7,6.3,2.9,10,5,63,1
754,Anthony Smith,NCSU,0,0,3,4,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.8,9.7,2.3,10,4,97,1
755,Jamarye Joiner,Ari,0,0,0,0,0,0,3,3,2,0,0,0,0,2,0,0,0,0,0,0,1.1,4.8,2.3,10,4,48,0
756,Jalen Johnson,Ari,0,1,1,2,0,0,0,2,0,3,0,0,0,1,0,0,0,0,0,0,1.1,3.7,2.3,10,4,37,0
757,James Phillips,Hawaii,5,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,3.2,2.2,10,4,32,0
758,Jordan Kress,ColoSt,0,2,1,1,1,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0.9,4.0,2.6,10,4,40,0
759,Shai Werts,Lou,0,0,0,0,0,0,1,0,2,3,1,0,2,1,0,0,0,0,0,0,1.3,2.3,2.9,10,4,23,0
760,Nate Craig-Myers,UCF,0,0,0,0,0,1,1,1,0,2,0,0,0,0,0,0,0,5,0,0,0.8,4.6,2.7,10,3,46,0
761,Jalen McGaughy,BallSt,0,0,2,2,0,0,8,0,0,0,2,4,2,0,0,0,0,0,0,0,0.9,12.4,2.4,10,3,124,1
762,Jalen McGaughy,BallSt,0,0,2,2,0,0,8,0,0,0,2,4,2,0,0,0,0,0,0,0,0.9,12.4,2.4,10,3,124,1
763,Genson Hooper Price,NW,0,0,1,0,1,2,0,1,3,2,0,0,0,0,0,0,0,0,0,0,1.3,1.5,2.8,10,2,15,0
764,Andrew Boston,EastWa,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,107.7,23.1,9,69,969,7
765,Drae McCray,APSU,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,96.3,21.4,9,53,867,8
766,Brandon Schenks,SoUt,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,57.3,14.5,9,39,516,6
767,Jeremiah Miller,SFA,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,52.9,15.5,9,27,476,2
768,Dontae Crow,Camp,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,29.9,28.1,9,26,269,1
769,Shane Dailey,IdaSt,0,0,7,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.9,26.3,17.0,9,23,237,0
770,Damond Philyaw-Johnson,JacSt,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,15.9,12.9,9,9,143,1
771,T.J. Jones,UAB,0,0,0,0,0,0,1,2,1,0,2,1,0,0,0,0,2,0,0,0,0.9,5.6,3.2,9,8,50,0
772,Keon Coleman,MSU,0,0,1,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,2,0,0.9,5.6,2.3,9,7,50,1
773,Javon Baker,Ala,0,4,0,0,2,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0.7,11.2,1.6,9,7,101,1
774,Coby Cavil,UL-Mon,0,0,0,0,0,0,2,0,0,2,3,2,0,0,0,0,0,0,0,0,1.0,7.6,2.6,9,6,68,1
775,Koy Moore,LSU,0,4,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.5,7.9,2.1,9,5,71,0
776,Deuce Spann,Ill,1,1,1,1,1,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1.0,13.8,2.9,9,5,124,2
777,George Pickens,UGa,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,1,2,2.3,11.9,2.2,9,5,107,0
778,Devontez Walker,KentSt,0,2,2,0,0,0,2,1,0,0,0,0,1,0,0,0,0,1,0,0,1.0,13.8,2.3,9,5,124,1
779,Tru Edwards,Hawaii,3,2,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.9,4.1,2.0,9,5,37,0
780,Monroe Young,Cal,0,2,0,2,0,0,0,0,0,1,1,0,1,2,0,0,0,0,0,0,0.8,6.3,2.4,9,4,57,0
781,Frank Ladson,Clem,0,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,2.1,2.3,9,4,19,0
782,Wyatt Liewer,Neb,6,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.8,2.7,2.6,9,4,24,0
783,Mekhi Shaw,SDSU,0,0,0,0,3,0,1,0,0,4,0,0,0,0,1,0,0,0,0,0,0.8,4.7,2.6,9,4,42,0
784,Isaiah Richardson,SDSU,0,1,1,0,3,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,1.0,5.8,2.6,9,4,52,0
785,Jehlani Galloway,BC,0,3,1,1,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0.8,2.0,3.0,9,3,18,0
786,Malachai Jones,Tulsa,0,0,0,0,0,2,0,0,0,0,0,1,1,1,0,0,4,0,0,0,0.7,5.2,2.3,9,3,47,0
787,Fabian McCray,NIU,0,0,2,1,0,2,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0.6,1.6,2.6,9,2,14,0
788,Justin Robinson,UGa,0,1,1,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,2.0,2.2,9,2,18,1
789,Sam Kenerson,GaSo,0,0,0,0,4,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1.3,2.1,3.3,9,2,19,0
790,Caleb Snead,Camp,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,133.4,25.0,8,73,1067,10
791,Jah'Marae Sheread,,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,79.0,16.7,8,54,632,9
792,Jared Scott,IdaSt,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0.7,42.5,15.1,8,41,340,4
793,Christian Richmond,CenArk,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,42.8,20.5,8,31,342,6
794,Paul Woods,URI,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0.8,52.9,42.1,8,24,423,1
795,Xavier Guillory,IdaSt,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,33.0,15.1,8,21,264,1
796,Vernon Harrell,HouBap,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,18.0,16.7,8,16,144,0
797,JD Spielman,TCU,0,2,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,15.6,2.6,8,8,125,2
798,Jairus Mack,CHAR,0,1,2,0,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0.7,11.0,2.1,8,7,88,1
799,Will Swinney,Clem,0,0,2,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,1,0,0.6,3.4,2.0,8,7,27,0
800,Brian Darby,Okla,0,3,1,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,1.1,12.8,2.0,8,7,102,2
801,Tyson Mobley,CoastC,0,2,0,0,1,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0.6,10.3,2.5,8,6,82,2
802,Treon Sibley,Lib,0,0,0,1,2,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.7,10.8,2.1,8,6,86,1
803,Samario Rudolph,UAB,0,0,0,1,2,0,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0.7,5.1,2.8,8,6,41,1
804,Abdur-Rahmaan Yaseen,Purdue,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,11.6,1.4,8,5,93,0
805,Jaylen Dixon,Utah,0,1,1,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.7,9.5,2.0,8,5,76,1
806,Cody Jackson,Okla,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,5.6,2.0,8,5,45,0
807,Joe Wilkins,ND,0,1,1,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,7.6,1.8,8,4,61,1
808,Jontre Kirklin,LSU,0,0,0,0,0,0,0,1,3,0,2,0,2,0,0,0,0,0,0,0,0.9,6.1,1.8,8,4,49,0
809,Jordan Nathan,UtahSt,0,0,2,0,0,0,0,0,0,2,1,0,1,1,1,0,0,0,0,0,0.6,6.9,1.6,8,4,55,1
810,Justice McCoy,ColoSt,0,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0.7,5.6,2.0,8,3,45,0
811,Michael Fitzgerald,UMass,0,3,1,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1.6,4.4,2.5,8,3,35,0
812,Marlyn Johnson,Buff,0,1,3,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.9,5.5,2.2,8,3,44,1
813,DeAndre Hughes,AF,0,0,1,0,0,0,0,0,1,0,3,2,1,0,0,0,0,0,0,0,0.8,0.9,7.3,8,3,7,0
814,Jaylen Johnson,UGa,0,1,2,0,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0.5,3.6,2.0,8,3,29,0
815,Zhighlil McMillan,NorTx,0,0,0,1,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2.7,1.3,2.1,8,1,10,0
816,Talolo Limu-Jones,EastWa,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,160.3,17.9,7,71,1122,6
817,Freddie Roberson,EastWa,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,111.3,17.9,7,49,779,6
818,Kahtero Summers,StF-Pa,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,86.4,25.9,7,40,605,8
819,Chandler Brayboy,Elon,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,56.6,19.4,7,35,396,3
820,Daveno Ellington,B-C,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,27.9,9.7,7,17,195,1
821,Mershawn Rice,Purdue,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,9.9,1.3,7,6,69,1
822,Jacob Bernard,UL-Laf,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0.6,12.7,1.8,7,6,89,0
823,Ja'Lynn Polk,Wash,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,2.3,16.3,1.8,7,5,114,1
824,Aaron Bedgood,CoastC,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,2,0,0,0,0.5,9.9,2.2,7,5,69,2
825,De'Von Fox,Temple,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,4.7,2.0,7,5,33,0
826,Cannon Montgomery,Tulsa,0,0,1,1,0,0,0,0,0,2,0,1,0,2,0,0,0,0,0,0,0.5,16.1,1.8,7,4,113,1
827,Da'Quan Bailey-Brown,SouMis,0,0,1,0,2,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0.7,4.1,2.5,7,4,29,0
828,Chris Jackson,BYU,0,2,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0.5,5.6,1.8,7,4,39,0
829,Terry Lockett,MSU,0,1,2,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.7,2.6,1.8,7,3,18,0
830,Kobe Smith,SDSU,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1.2,7.6,2.0,7,3,53,0
831,Jackson Meeks,UGa,0,0,0,0,1,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0.6,6.3,1.7,7,3,44,0
832,Devon Dorsey,Mia-O,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0.6,4.9,1.7,7,3,34,0
833,Malick Meiga,PSU,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,3,0,0,0,1.0,11.1,1.5,7,3,78,1
834,Jaquayln Crawford,Ark,0,0,0,2,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1.0,3.9,2.2,7,3,27,0
835,Austin Erickson,NM,0,0,0,0,2,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1.4,4.3,2.8,7,3,30,0
836,K.D. Nixon,USC,0,1,1,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.7,5.0,1.4,7,3,35,1
837,Walter Dawn,UTEP,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,3.9,2.0,7,3,27,0
838,Tommy Bush,NorTx,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,6.1,1.8,7,3,43,0
839,Marcus Burke,Fla,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,2.3,10.4,1.7,7,2,73,0
840,Andrew Mason,Rice,0,2,0,1,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1.0,1.7,2.1,7,1,12,0
841,James Burns,Mia-O,0,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,2.4,1.7,7,1,17,0
842,Khyheem Waleed,ArkSt,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,1.0,1.4,7,1,7,0
843,Ahmad Edwards,JacSt,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,93.5,8.6,6,45,561,5
844,Chris Coleman,CalPly,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,98.3,16.2,6,43,590,4
845,Greg White,Gram,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,85.7,13.3,6,35,514,3
846,Deion McShane,NoIa,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,68.0,17.6,6,35,408,2
847,Ismael Fuller,HouBap,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,56.5,12.5,6,30,339,3
848,Mekhi Stevenson,Idaho,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,60.2,9.4,6,28,361,1
849,Mitchell Perkinson,CenArk,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,26.3,15.4,6,25,158,0
850,Darryle Simmons,SFA,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,24.7,10.3,6,20,148,2
851,Brionne Penny,SDSU,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1.2,10.2,1.7,6,5,61,0
852,Kaleb Carter,UL-Laf,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0.6,10.2,1.5,6,5,61,0
853,Malik Bowen-Sims,Duke,0,0,0,0,0,0,0,2,0,0,0,2,1,1,0,0,0,0,0,0,0.9,6.7,1.5,6,5,40,0
854,Jerand Bradley,TxTch,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1.5,16.5,1.6,6,5,99,0
855,Tre Tipton,Pitt,0,0,0,0,1,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0.5,6.2,1.1,6,5,37,0
856,Jordan Jakes,UNLV,0,0,0,2,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1.2,8.2,1.9,6,5,49,0
857,Malik Rutherford,GaTech,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,10.3,1.8,6,5,62,0
858,Ja'Markis Weston,Fla,0,3,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0.7,11.3,1.5,6,5,68,1
859,Raymond James,KentSt,0,0,0,0,0,0,0,1,0,0,0,4,0,0,1,0,0,0,0,0,0.9,7.2,1.5,6,5,43,0
860,Josiah Norwood,UCLA,3,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.7,5.3,1.8,6,4,32,0
861,Levar Gumms,CentMi,0,0,1,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5,5.3,1.4,6,4,32,0
862,Elijah Metcalf,MiddTn,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,8.7,1.3,6,4,52,0
863,J.J. Jones,UNC,0,0,0,0,0,0,0,0,0,1,0,1,4,0,0,0,0,0,0,0,0.9,11.2,1.6,6,4,67,0
864,Caleb Lynum,FIU,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0.8,6.3,1.7,6,4,38,0
865,Daniel Jackson,IaSt,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0.8,4.7,1.4,6,4,28,0
866,Demick Starling,UVa,0,1,1,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0.5,15.5,1.1,6,4,93,1
867,Latrell Caples,Boise,0,0,0,1,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,1.0,9.3,1.5,6,4,56,0
868,Jordan Young,FlaSt,0,0,0,0,0,0,0,0,1,0,3,1,1,0,0,0,0,0,0,0,0.5,6.3,1.8,6,4,38,1
869,Jordan Jones,Cin,0,3,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1.2,5.2,1.5,6,4,31,1
870,Peyton Sawyer,Hou,0,0,1,1,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0.7,8.5,1.3,6,4,51,0
871,Khi Mathieu,Mem,0,0,0,0,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,1.2,7.7,1.4,6,3,46,0
872,Jaedyn McKinstry,BGSU,0,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.6,3.7,1.5,6,3,22,0
873,Dalevon Campbell,Ill,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,8.3,1.9,6,3,50,0
874,Koali Nishigaya,Hawaii,0,0,0,0,0,2,0,1,1,2,0,0,0,0,0,0,0,0,0,0,1.2,4.0,1.3,6,3,24,1
875,D'Marcus Adams,FlaAtl,0,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,15.7,1.6,6,3,94,0
876,CJay Boone,NM,0,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,4.3,2.4,6,2,26,0
877,Trebor Pena,Syr,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.9,11.5,2.2,6,2,69,1
878,Chevalier Brenson,BallSt,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,3.5,1.4,6,2,21,0
879,Holden Willis,USF,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0.7,7.2,1.8,6,2,43,0
880,Reikan Donaldson,Army,0,1,1,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0.6,2.5,5.6,6,2,15,0
881,Jaden Payoute,VaTech,0,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9,7.0,2.0,6,1,42,0
882,Money Parks,Utah,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0.5,2.0,1.5,6,1,12,1
883,Khafre Brown,UNC,0,1,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,12.5,1.6,6,1,75,1
884,Ty Scott,MoStU,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,222.0,11.6,5,66,1110,8
885,Coleman Owen,NoAri,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,142.4,25.0,5,43,712,6
886,Jaden Smith,EastKy,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,75.4,14.7,5,37,377,3
887,Joshua Matthews,McNe,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,92.6,25.0,5,36,463,3
888,Jackson Parker,Albany,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,92.2,22.7,5,32,461,1
889,Adam Zavalney,UND,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,60.6,10.9,5,20,303,4
890,Brett Buckman,Del,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,43.8,20.0,5,16,219,0
891,Dea Dea McDougle,MD,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2.5,5.2,1.1,5,5,26,0
892,Akeem Hayes,ArkSt,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,11.2,1.0,5,5,56,1
893,Walker Merrill,Tenn,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5,10.4,1.3,5,5,52,0
894,Tai Felton,MD,0,0,0,0,0,0,0,0,1,1,2,0,1,0,0,0,0,0,0,0,0.7,10.2,1.1,5,5,51,0
895,Damoriea Vick,MoStU,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7,17.2,11.6,5,5,86,0
896,Cole Caterbone,Army,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0.4,9.0,4.6,5,5,45,0
897,Elijah Canion,Auburn,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,9.2,1.1,5,4,46,0
898,Jalil Farooq,Okla,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0.6,13.8,1.3,5,4,69,0
899,Dee Wiggins,Mia-Fl,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,5.0,1.1,5,4,25,0
900,Caleb McMillan,Marsh,0,0,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.4,10.0,1.0,5,4,50,0
901,Dennis Smith,EastMi,0,0,0,2,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1.0,16.4,1.1,5,4,82,0
902,Javion Posey,FlaAtl,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,2.8,1.4,5,4,14,0
903,EJ Horton,Marsh,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7,11.8,1.0,5,4,59,1
904,I'Shawn Stewart,EastMi,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.4,7.0,1.1,5,4,35,0
905,Blake Nowell,TCU,0,1,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0.7,6.8,1.6,5,3,34,1
906,Tahj Magee,LaTech,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,8.0,1.3,5,3,40,0
907,Berkeley Holman,NW,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,1.0,5.0,1.4,5,3,25,1
908,Arian Smith,UGa,0,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.8,20.4,1.2,5,3,102,2
909,Alante Brown,Neb,0,2,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.5,6.0,1.5,5,3,30,0
910,Jackson Ritter,Iowa,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7,4.2,1.3,5,3,21,0
911,Silas Bolden,OreSt,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0.5,5.0,1.4,5,3,25,0
912,Cade Stoever,Tx-SA,0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5,17.8,1.2,5,3,89,0
913,Chris Hilton,LSU,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,1.3,16.2,1.1,5,2,81,1
914,Orlando Lacey,Troy,0,0,0,0,0,1,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0.6,7.4,1.2,5,2,37,0
915,Dino Tomlin,MD,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0.5,2.4,1.1,5,2,12,0
916,Braydon Johnson,OkSt,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0.4,1.1,5,2,2,0
917,Darius Lewis,GaSo,0,0,0,0,0,0,0,1,0,0,1,0,1,2,0,0,0,0,0,0,0.5,2.4,1.8,5,2,12,0
918,Wayne Dennis,NW,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1.3,3.2,1.4,5,2,16,0
919,Tyler Roberts,CoastC,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,2.4,1.6,5,2,12,0
