,,,Week-By-Week Targets,,,,,,,,,,,,,,,,,,,,Averages,,,Receiving Totals,,,
923,Blake Aragon,TxSt,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1.0,3.0,0.7,3,2,9,0
924,Nick Manson,Mia-O,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1.5,8.3,0.9,3,2,25,0
925,Quan Hampton,Kansas,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1.5,6.3,0.8,3,2,19,1
926,Jaevon McQuitty,Neb,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,4.7,0.9,3,2,14,0
927,Brandon Gray,WashSt,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,4.3,0.4,3,2,13,0
928,Jadon Walker,ColoSt,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,5.3,0.7,3,1,16,0
929,Evan Fairs,Kansas,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1.5,7.0,0.8,3,1,21,0
930,Terry Mark,Hou,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0.0,1.0,3,1,0,0
931,Randle Jones,Temple,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1.5,10.7,0.6,3,1,32,1
932,Kevin LeDee,Tulane,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.5,5.7,0.9,3,1,17,0
933,Roshauud Paul,TexA&M,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,3.7,0.7,3,1,11,0
934,Jarrad Baker,UCF,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,3.3,0.7,3,1,10,0
935,Caleb Chapman,TexA&M,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.8,2.0,0.7,3,1,6,0
936,Marquel Tinsley,MiddTn,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1.0,4.3,0.8,3,1,13,0
937,Nick Nash,SJSU,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1.3,0.6,3,1,4,0
938,Cameron Bent,CHAR,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,2.0,0.9,3,1,6,0
939,Jeff Foreman,ArkSt,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.6,2.7,0.7,3,1,8,0
940,Darien Chase,Neb,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1.5,4.3,0.9,3,1,13,0
941,Tre' Goode,CHAR,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1.5,6.0,0.9,3,1,18,0
942,Javonte Woodard,LaTech,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,1.7,0.7,3,1,5,0
943,Jordan Overton,Buff,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.8,5.3,1.1,3,1,16,0
944,Coye' Fairman,Mem,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1.0,3.7,0.7,3,1,11,0
945,Dane Kinamon,AF,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0.0,0.0,2.6,3,0,0,0
946,Austin Robinson,Mia-O,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.9,3,0,0,0
947,Kalani Norris,GaTech,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0.0,0.0,1.2,3,0,0,0
948,Noah Smith,SamHou,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,111.0,3.4,2,23,222,1
949,Davion Curtis,McNe,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,70.5,8.0,2,16,141,1
950,Brad Cumbest,MissSt,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2.0,8.0,0.6,2,2,16,0
951,Trenard Davis,Ill,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1.0,21.5,0.5,2,2,43,0
952,Mason Donaldson,UConn,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,15.0,0.5,2,2,30,0
953,OJ Davis,Navy,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.0,16.0,2.0,2,2,32,1
954,Gary Cooper,Ind,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1.0,7.5,0.4,2,2,15,0
955,Roderic Burns,NorTx,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,9.5,0.5,2,2,19,0
956,Kadas Reams,Temple,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,5.0,0.4,2,2,10,0
957,Myller Royals,TxTch,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5,6.0,0.4,2,2,12,0
958,Christian Wells,App,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,10.5,0.5,2,2,21,1
959,Tahj Magee,LaTech,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2.0,14.5,0.4,2,2,29,1
960,Willie Erdman,UGa,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,7.0,0.5,2,2,14,0
961,Brenden Fulton,ColoSt,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.7,8.0,0.5,2,2,16,0
962,Trevion Armstrong,Camp,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,39.5,9.1,2,2,79,1
963,Jordan Whittington,Tex,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,8.5,0.4,2,2,17,0
964,Blue Smith,Cin,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,9.5,0.5,2,2,19,0
965,Joey Fields,Marsh,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1.0,5.0,0.6,2,2,10,0
966,Dalton Adkison,Troy,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1.0,8.5,0.4,2,2,17,0
967,TJ Sheffield,Purdue,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,6.0,0.4,2,2,12,0
968,Tauskie Dove,Missou,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,24.0,0.5,2,2,48,0
969,Deon Fountain,CoastC,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1.0,5.5,0.6,2,2,11,0
970,Devin Voisin,USA,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,3.0,0.7,2,2,6,0
971,Jocquez Bruce,MiddTn,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,4.5,0.6,2,2,9,0
972,Devonta Lee,LSU,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,13.5,0.4,2,2,27,0
973,Roscoe Johnson,UNC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2.0,19.5,0.5,2,2,39,0
974,Mykel Jones,Okla,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.7,21.0,0.5,2,2,42,0
975,Simino Walden,Marsh,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,8.0,0.6,2,1,16,0
976,Brandon Pierce,AriSt,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,3.5,0.5,2,1,7,0
977,Jacob Morris,OkSt,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,2.0,0.6,2,1,4,0
978,Joshua Matthews,LaTech,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,18.0,0.4,2,1,36,0
979,Christian Hayes,Army,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,8.5,1.6,2,1,17,0
980,Sean Carter,UtahSt,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2.0,8.5,0.4,2,1,17,0
981,Sean Nelson,MD,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,3.0,0.6,2,1,6,1
982,Daniel Morris,AF,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,5.0,1.7,2,1,10,0
983,Reid Rials,Troy,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,1.5,0.4,2,1,3,0
984,Caden Leggett,TxTch,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,2.0,0.4,2,1,4,0
985,Seth Porter,KanSt,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,6.0,0.7,2,1,12,0
986,Zane Knipe,Rice,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.7,21.0,0.6,2,1,42,0
987,Justin Jeffery,CHAR,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1.0,3.5,0.6,2,1,7,0
988,Jaylen Harris,OhioSt,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2.5,0.5,2,1,5,0
989,Will Brown,Clem,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,4.0,0.4,2,1,8,0
990,Xavier Lane,WestKy,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,6.0,0.4,2,1,12,0
991,Sharod Johnson,Syr,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.5,2,1,0,0
992,Prince Taylor,Rut,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.7,6.0,0.7,2,1,12,0
993,Javaughn Williams,KentSt,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2.0,0.6,2,1,4,0
994,Luke Shayotovich,Ind,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,-1.5,0.4,2,1,-3,0
995,Javaughn Williams,KentSt,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2.0,0.6,2,1,4,0
996,Javon Turner,UMass,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2.0,1.5,0.5,2,1,3,0
997,Adam Jones,CentMi,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,4.0,0.4,2,1,8,0
998,Max Cooper,Iowa,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.4,-1.5,0.5,2,1,-3,0
999,Jayden Comma,MD,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.5,11.0,0.6,2,1,22,0
1000,Mark Walker,Navy,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0,0.0,2.0,2,0,0,0
1001,RaJae' Johnson,UAB,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.6,2,0,0,0
1002,Demontrez Brown,Troy,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.4,2,0,0,0
1003,Christian Owens,GaSt,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,2,0,0,0
1004,Maurice Massey,Missou,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,2,0,0,0
1005,John Turner,MiddTn,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.6,2,0,0,0
1006,Tyrone Broden,BGSU,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.6,2,0,0,0
1007,Chaz Collins,SDSU,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.5,2,0,0,0
1008,Dylan Wright,TexA&M,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0.4,2,0,0,0
1009,Bernard Porter,Buff,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.7,2,0,0,0
1010,Miles Jones,Neb,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.6,2,0,0,0
1011,Joe Wilkins,ND,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,2,0,0,0
1012,Brandon Sowards,MSU,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.4,2,0,0,0
1013,Bryce Nunnelly,Chat,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,794.0,4.2,1,57,794,5
1014,Jarrod Barnes,CenArk,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,243.0,1.2,1,24,243,1
1015,Kalif Jackson,Gram,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,69.0,1.4,1,6,69,0
1016,Ke'von Ahmad,UCF,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,32.0,0.2,1,2,32,0
1017,Jalen Jackson,KennSt,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,59.0,5.0,1,2,59,1
1018,Wyatt Fischer,Cin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3,7.0,0.3,1,1,7,0
1019,Langston Anderson,OkSt,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,8.0,0.3,1,1,8,0
1020,Akeem Hayes,Kty,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5,5.0,0.4,1,1,5,0
1021,Marquis McClain,Auburn,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5,37.0,0.3,1,1,37,0
1022,Bryan Long,Ohio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.3,21.0,0.3,1,1,21,0
1023,Marques Jones,Baylor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.5,19.0,0.2,1,1,19,0
1024,Dane Ledford,Tulane,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,4.0,0.3,1,1,4,0
1025,Terrel Ferrell,Toledo,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,17.0,0.3,1,1,17,0
1026,Kenny Frazier,TxSt,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,42.0,0.2,1,1,42,0
1027,Mark Patritto,CentMi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,5.0,0.2,1,1,5,0
1028,Alex Mussat,WestMi,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,-2.0,0.2,1,1,-2,0
1029,Josh Johnson,Lou,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,12.0,0.3,1,1,12,0
1030,Courtney Jackson,Syr,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,3.0,0.3,1,1,3,0
1031,Dayton Wade,WestKy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,10.0,0.2,1,1,10,0
1032,Tevin Jeannis,Oregon,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,14.0,0.2,1,1,14,0
1033,Dino Tomlin,MD,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,7.0,0.3,1,1,7,0
1034,Donavon Grier,GaSt,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,4.0,0.3,1,1,4,0
1035,Davis Baucum,Baylor,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2.0,0.2,1,1,2,0
1036,Erik Brooks,Fres,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,7.0,0.3,1,1,7,0
1037,Isaiah Isaac,Wake,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.2,1,1,1,0
1038,Tommy Bush,UGa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,1.0,0.2,1,1,1,0
1039,Noah Massey,BGSU,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,14.0,0.3,1,1,14,0
1040,Austin Osborne,Wash,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,-2.0,0.2,1,1,-2,0
1041,Luke McCaffrey,Neb,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.3,12.0,0.3,1,1,12,0
1042,Calvin Wiggins,SMU,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,13.0,0.2,1,1,13,0
1043,Kyle Benkel,UCF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,4.0,0.2,1,1,4,0
1044,Sean Atkins,USF,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.3,1,1,1,0
1045,Jackson McFadden,Auburn,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,4.0,0.3,1,1,4,0
1046,Javion Posey,FlaAtl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,23.0,0.2,1,1,23,1
1047,Kyle Ford,USC,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,20.0,0.2,1,1,20,1
1048,Jonathan Johnson,ECU,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,6.0,0.2,1,1,6,0
1049,Jamel Thomas,USA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2.0,0.4,1,1,2,0
1050,Ellijah Gardiner,OhioSt,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,10.0,0.3,1,1,10,0
1051,Thomas Mattioni,Temple,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,5.0,0.2,1,1,5,0
1052,Keytaon Thompson,MissSt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,8.0,0.3,1,1,8,0
1053,Randy Fields,WVU,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,6.0,0.2,1,1,6,0
1054,Tyler Smith,WestKy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,10.0,0.2,1,1,10,0
1055,Harry Van Dyne,Minn,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,39.0,0.3,1,1,39,0
1056,Sam Wiglusz,OhioSt,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,11.0,0.3,1,1,11,0
1057,Darryle Simmons,VaTech,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.3,1,1,0,0
1058,Josh Kelly,Fres,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.3,-10.0,0.3,1,1,-10,0
1059,Mekel Ealy,Hawaii,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,19.0,0.2,1,1,19,0
1060,Dexter Carter,GaSo,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.3,13.0,0.6,1,1,13,0
1061,Jerjuan Newton,Toledo,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,21.0,0.3,1,1,21,0
1062,Jeremiah Payton,Mia-Fl,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,23.0,0.2,1,1,23,0
1063,Devon Williams,USC,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,11.0,0.2,1,1,11,0
1064,Eric Collins,NCSU,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,-1.0,0.2,1,1,-1,0
1065,Justin Weller,PSU,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,10.0,0.3,1,1,10,0
1066,Isaac Lutz,PSU,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,15.0,0.3,1,1,15,0
1067,Chandler Speights,TxSt,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5,12.0,0.2,1,1,12,0
1068,Donald Stewart,Stan,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,40.0,0.2,1,1,40,1
1069,Jair Hawkins-Anderson,GaTech,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2.0,0.4,1,1,2,0
1070,Elijah Downing,Murray,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,13.0,1.4,1,1,13,0
1071,Adam Billard,UMass,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,4.0,0.3,1,1,4,0
1072,Kennedy Lewis,Tex,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,37.0,0.2,1,1,37,0
1073,Kaleb Carter,UL-Laf,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,11.0,0.3,1,1,11,0
1074,Trey Blount,UGa,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,13.0,0.2,1,1,13,0
1075,Andre Collins,UNLV,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,6.0,0.3,1,1,6,0
1076,Austin Upshaw,SMU,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,1,0,0,0
1077,Andre Bodden,OreSt,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,1,0,0,0
1078,Cameron Cole,CentMi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.2,1,0,0,0
1079,Jackson Gleeson,Baylor,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,1,0,0,0
1080,Malik Wesley,UNLV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.3,1,0,0,0
1081,Monroe Young,Cal,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.3,1,0,0,0
1082,Raymond Niro,NW,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.3,1,0,0,0
1083,Devin Mathews,Navy,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,1.0,1,0,0,0
1084,Shai Werts,GaSo,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.6,1,0,0,0
1085,Jonah Panoke,Hawaii,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,1,0,0,0
1086,Najeh Baker,Toledo,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.3,1,0,0,0
1087,Praise Okorie,LaTech,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,1,0,0,0
1088,Brandon LaBrie,Mia-O,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.3,1,0,0,0
1089,Mikel Barkley,TCU,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.3,1,0,0,0
1090,Dalevon Campbell,Ill,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.3,1,0,0,0
1091,BJ Alexander,Kty,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.4,1,0,0,0
1092,Dennis Smith,Duke,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.3,1,0,0,0
1093,Jehlani Galloway,BC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.3,1,0,0,0
1094,Elijah Higgins,Stan,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.2,1,0,0,0
1095,Adam Beale,Toledo,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.3,1,0,0,0
1096,Wyatt Wieland,Wyo,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.4,1,0,0,0
1097,Da'ron Williams,UL-Laf,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.3,1,0,0,0
1098,Javon Ivory,Mem,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,1,0,0,0
1099,Jeremiah Brown,Rich,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,4.0,1,0,0,0
1100,Devaughn Vele,Utah,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.3,1,0,0,0
1101,Bailey Edwards,CentMi,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,1,0,0,0
1102,M.J. McGriff,Akron,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.3,1,0,0,0
1103,Brody Belt,Neb,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.3,1,0,0,0
1104,Dashaun Davis,App,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.3,1,0,0,0
1105,Isaiah Montgomery,Tenn,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.3,1,0,0,0
1106,Chris'Seon Stringer,Toledo,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.3,1,0,0,0
