,,,Week-By-Week Targets,,,,,,,,,,,,,,,,,,,,Averages,,,Receiving Totals,,,
553,Tre'Shaun Harrison,OreSt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,0,0,6.5,10.9,5.6,13,9,142,1
554,Puka Nacua,Wash,0,0,0,0,0,0,0,0,0,0,0,4,2,7,0,0,0,0,0,0,4.3,11.6,11.8,13,9,151,1
555,Kendric Pryor,Wisc,0,0,0,0,0,0,0,0,3,0,0,4,0,0,6,0,0,0,0,0,4.3,9.2,6.6,13,8,119,0
556,Calif Gossett,UL-Laf,0,0,0,0,0,0,0,0,0,2,2,3,0,2,1,0,0,3,0,0,2.2,9.5,4.4,13,8,124,1
557,Shane Hooks,Ohio,0,0,0,0,0,0,0,0,0,0,5,7,0,1,0,0,0,0,0,0,4.3,9.2,25.0,13,8,120,1
558,Julian Fleming,OhioSt,0,0,0,0,0,0,0,0,1,0,1,0,1,0,2,0,7,0,1,0,2.2,7.8,5.8,13,8,101,0
559,Jonathan Ifedi,GaSt,0,0,0,0,0,0,0,5,4,1,2,0,1,0,0,0,0,0,0,0,2.2,2.8,4.3,13,8,37,0
560,Delon Hurt,UCLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,3,0,0,0,4.3,9.4,6.6,13,8,122,1
561,Samuel Brown,WVU,0,0,4,0,0,0,0,1,2,1,0,0,0,0,2,0,0,0,3,0,2.2,7.1,3.3,13,8,92,0
562,Ja'Khi Douglas,FlaSt,0,0,0,0,2,1,1,1,0,0,1,2,0,0,0,5,0,0,0,0,1.6,8.9,4.5,13,7,116,2
563,Elijah Kothe,SDSU,0,0,0,0,0,0,0,0,2,1,0,1,5,1,0,3,0,0,0,0,2.2,8.5,6.6,13,7,111,1
564,Marcus Rogers,Troy,0,0,0,1,3,0,0,1,2,0,1,0,1,0,0,4,0,0,0,0,1.9,5.4,2.9,13,7,70,0
565,Johnny Wilson,AriSt,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,2,0,0,0,0,4.3,6.8,15.1,13,6,89,0
566,Shawn Naim,Akron,0,0,0,0,0,0,0,0,0,0,3,3,0,2,0,5,0,0,0,0,3.3,2.2,9.0,13,5,28,0
567,Cedric Tillman,Tenn,0,0,0,0,0,0,4,1,2,0,0,0,0,0,1,3,2,0,0,0,2.2,5.2,4.6,13,3,67,1
568,Kai Money,Tex,0,0,4,0,4,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1.5,6.3,3.5,12,10,76,1
569,Trent Whittemore,Fla,0,0,0,0,5,2,0,0,0,0,2,1,0,0,0,0,0,0,2,0,2.0,10.7,2.6,12,10,128,1
570,Judah Bell,SMU,0,0,0,2,0,0,0,0,0,1,0,1,0,8,0,0,0,0,0,0,2.0,6.2,3.3,12,9,74,0
571,Dakota Thomas,WestKy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,5,0,0,6.0,8.7,3.3,12,8,104,0
572,Jai Williams,Camp,0,0,6,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,9.9,11.4,12,8,119,1
573,Brandon Hayes,SouMis,0,0,0,0,0,5,0,0,1,1,4,0,0,0,0,1,0,0,0,0,2.0,4.9,4.4,12,8,59,0
574,De'Von Fox,Temple,0,0,0,0,0,0,0,0,0,0,6,2,4,0,0,0,0,0,0,0,3.0,4.4,5.0,12,7,53,0
575,Ali Jennings,WVU,0,0,0,0,0,1,0,2,2,3,3,0,0,0,1,0,0,0,0,0,2.0,4.0,3.0,12,7,48,1
576,Daniel Morris,AF,0,0,0,0,0,4,0,0,1,0,0,0,0,0,3,0,4,0,0,0,3.0,6.1,20.0,12,7,73,0
577,Keytaon Thompson,UVa,0,0,0,0,0,2,0,0,2,0,0,0,3,0,2,3,0,0,0,0,1.5,8.2,3.2,12,7,98,3
578,Jsi Hatfield,ECU,0,0,0,0,2,0,0,0,0,3,0,1,3,3,0,0,0,0,0,0,2.4,2.6,4.3,12,6,31,0
579,Bryce Kirtz,NW,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0,2,0,4,0,2.4,5.6,4.3,12,6,67,0
580,Bubba Ogbebor,ArkSt,0,6,0,0,0,1,0,0,0,1,0,0,3,1,0,0,0,0,0,0,2.4,5.9,2.6,12,6,71,0
581,Malachi Corley,WestKy,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,5,0,0,4.0,5.4,3.3,12,6,65,0
582,Christian Dremel,Rut,0,0,0,0,0,0,0,0,1,1,1,2,1,3,0,1,2,0,0,0,1.5,3.3,3.8,12,5,39,0
583,Jyaire Shorter,NorTx,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,8.1,3.6,12,4,97,0
584,Kentron Poitier,FlaSt,0,0,0,0,3,2,0,0,3,0,2,0,0,0,0,2,0,0,0,0,2.4,3.3,4.2,12,4,39,0
585,Ajou Ajou,Clem,0,0,2,3,0,0,0,4,0,0,0,0,0,2,0,0,1,0,0,0,2.4,3.4,2.5,12,2,41,1
586,Tayvian Cunningham,Ari,0,0,0,0,0,0,0,0,0,0,0,5,3,1,0,2,0,0,0,0,2.8,12.6,6.2,11,9,139,1
587,Ja'Cyais Credle,UCF,0,0,0,0,3,2,0,1,1,0,0,1,0,0,0,0,0,3,0,0,1.8,6.9,2.7,11,8,76,0
588,De'Corian Clark,Tx-SA,0,0,8,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2.2,5.3,3.1,11,8,58,1
589,Chris Tyree,ND,0,0,0,0,0,0,0,2,0,2,0,0,0,0,2,0,1,0,4,0,0.9,5.9,3.1,11,8,65,0
590,Trey Cleveland,TxTch,0,0,2,0,1,0,0,0,2,2,1,0,0,3,0,0,0,0,0,0,1.8,7.4,2.8,11,8,81,1
591,Blake Aragon,TxSt,0,0,5,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,5.2,2.9,11,7,57,1
592,Joseph Ngata,Clem,0,0,3,0,0,1,0,1,4,0,2,0,0,0,0,0,0,0,0,0,2.2,7.5,2.3,11,7,83,0
593,Noah Massey,BGSU,0,0,0,0,0,0,0,0,0,0,2,3,6,0,0,0,0,0,0,0,3.7,11.0,9.2,11,6,121,0
594,Dylan Drummond,EastMi,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,3,0,0,0,0,3.7,5.5,5.8,11,6,61,1
595,Lawrence Arnold,Kansas,0,0,6,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7,4.1,3.9,11,6,45,0
596,Jamichael Thompson,MiddTn,0,1,0,3,0,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,1.8,6.2,3.6,11,6,68,0
597,Frank Darby,AriSt,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,5.5,4.2,12.8,11,6,46,1
598,Oliver Martin,Neb,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,6,2,0,0,0,2.8,5.7,4.9,11,5,63,0
599,Christian Daniels,Tulane,0,0,2,3,0,0,2,1,0,0,1,2,0,0,0,0,0,0,0,0,1.2,5.2,3.7,11,5,57,0
600,Zion Bowens,Hawaii,0,0,0,0,0,0,0,0,0,2,3,1,4,0,0,0,0,1,0,0,2.2,13.2,3.6,11,5,145,2
601,Kris Hutson,Oregon,0,0,0,0,0,0,0,0,0,0,1,4,2,2,2,0,0,0,0,0,1.8,3.4,5.9,11,4,37,0
602,Reikan Donaldson,Army,0,0,0,0,4,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,2.2,5.2,14.9,11,4,57,1
603,Sharod Johnson,Syr,0,0,3,0,0,0,2,1,3,1,1,0,0,0,0,0,0,0,0,0,1.8,3.7,3.5,11,4,41,0
604,Kris Mitchell,FIU,0,0,0,0,0,0,1,0,3,0,0,3,4,0,0,0,0,0,0,0,2.8,3.5,8.7,11,4,39,0
605,Christan Horn,App,0,0,0,0,0,0,0,0,4,1,1,1,3,1,0,0,0,0,0,0,1.8,7.2,3.8,11,3,79,0
606,Vernon Harrell,HouBap,0,3,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,18.5,5.9,10,13,185,1
607,D'ionte Smith,Missou,0,0,0,0,0,0,7,0,1,1,0,0,0,0,0,1,0,0,0,0,2.0,6.5,2.6,10,8,65,0
608,Jayden Harrison,Vandy,0,0,0,0,1,3,1,0,0,0,2,1,0,1,0,1,0,0,0,0,1.3,2.0,3.4,10,8,20,0
609,Tyson Morris,Ark,0,0,0,0,0,0,2,3,0,2,0,1,1,0,1,0,0,0,0,0,1.7,6.7,3.6,10,7,67,1
610,Josh Downs,UNC,0,0,1,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,5,0,2.0,11.9,2.8,10,7,119,3
611,Will Swinney,Clem,0,0,1,1,0,1,0,2,0,0,0,0,0,5,0,0,0,0,0,0,2.0,2.9,2.1,10,7,29,0
612,Jaylon Barden,Pitt,0,0,1,0,0,0,1,1,0,0,0,0,5,2,0,0,0,0,0,0,2.0,14.0,2.4,10,7,140,1
613,Jadon Thompson,Cin,0,0,0,2,4,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,2.0,5.8,3.5,10,6,58,0
614,Nate Craig-Myers,ColoSt,0,0,0,0,0,0,0,0,0,5,2,3,0,0,0,0,0,0,0,0,3.3,6.8,9.9,10,6,68,0
615,Rome Odunze,Wash,0,0,0,0,0,0,0,0,0,0,0,3,1,0,6,0,0,0,0,0,3.3,7.2,9.1,10,6,72,0
616,Donald Stewart,Wake,0,0,2,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3.3,4.1,3.3,10,5,41,0
617,Kade Warner,Neb,0,0,0,0,0,0,0,0,2,0,3,3,0,1,0,1,0,0,0,0,2.0,4.0,4.4,10,5,40,0
618,Malik Washington,NW,0,0,0,0,0,0,0,0,3,2,2,0,3,0,0,0,0,0,0,0,2.0,5.1,3.6,10,5,51,0
619,Savon Scarver,UtahSt,0,0,0,0,0,0,0,0,0,2,2,2,0,4,0,0,0,0,0,0,2.5,4.8,6.2,10,5,48,1
620,Brayden Cosper,BYU,0,0,0,0,3,0,1,1,2,0,0,0,0,0,0,2,0,1,0,0,1.7,3.6,2.7,10,4,36,0
621,Cadarrius Thompson,GaSt,0,0,0,2,0,0,0,2,0,3,2,0,0,0,0,0,0,1,0,0,2.0,6.2,3.3,10,4,62,1
622,Marcus Washington,Tex,0,0,4,0,3,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,2.5,5.6,2.9,10,4,56,1
623,Isaiah Richardson,SDSU,0,0,0,0,0,0,0,0,3,2,1,0,0,1,1,2,0,0,0,0,1.4,4.3,5.1,10,4,43,0
624,Terez Traynor,WestKy,0,0,0,0,0,1,0,0,0,3,0,0,4,0,1,0,0,1,0,0,2.0,3.6,2.8,10,4,36,0
625,Jaivian Lofton,Lib,0,0,0,1,1,2,3,0,0,0,0,0,0,3,0,0,0,0,0,0,2.0,5.1,3.3,10,3,51,0
626,Bryce Oliver,Kty,0,0,0,0,0,0,0,0,0,4,0,2,1,0,0,0,0,0,3,0,2.0,1.4,4.1,10,2,14,0
627,James Burns,Mia-O,0,0,0,0,0,0,0,0,0,0,3,5,0,2,0,0,0,0,0,0,3.3,1.6,12.0,10,1,16,0
628,Mitchell Perkinson,CenArk,0,2,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,29.8,10.2,9,28,268,1
629,Kobe Hudson,Auburn,0,0,0,0,0,1,0,0,2,0,0,0,0,1,1,0,0,0,4,0,1.8,7.8,2.5,9,7,70,0
630,Isiah Cox,Ohio,0,0,0,0,0,0,0,0,0,0,5,3,0,1,0,0,0,0,0,0,3.0,15.8,17.3,9,7,142,1
631,Malik Rodgers,Tulsa,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,5,0,2.3,9.4,3.0,9,7,85,0
632,Dominic Johnson,Buff,0,0,0,0,0,0,0,0,0,0,3,2,1,3,0,0,0,0,0,0,1.8,4.8,5.8,9,5,43,0
633,Rob Johnson,UAB,0,3,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,3.2,3.8,9,5,29,0
634,Marcus Fleming,Neb,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,4.5,8.3,4.0,9,5,75,0
635,Paul Woods,Rut,0,0,0,0,0,0,0,0,0,0,6,1,2,0,0,0,0,0,0,0,3.0,3.0,2.9,9,5,27,0
636,Amad Anderson,Purdue,0,0,0,0,0,0,0,0,3,3,0,2,0,1,0,0,0,0,0,0,2.3,2.1,3.6,9,5,19,0
637,Clay Geary,Minn,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,5,2,0,0,0,2.3,5.6,5.0,9,5,50,0
638,Jacob Robertson,Tulane,0,0,1,2,0,0,2,0,0,0,2,2,0,0,0,0,0,0,0,0,1.8,6.2,3.0,9,5,56,0
639,Ryan Mitchell,Navy,0,0,0,0,0,3,0,1,3,2,0,0,0,0,0,0,0,0,0,0,1.8,17.3,7.7,9,5,156,1
640,Sorrell Brown,Tulane,0,0,3,2,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,1.8,6.3,3.0,9,4,57,0
641,TJ Sullivan,SDSU,0,0,0,0,0,0,0,0,1,1,0,0,0,2,1,4,0,0,0,0,1.8,6.2,4.6,9,4,56,0
642,Jacob Gasser,UNLV,0,0,0,0,0,0,0,0,4,4,1,0,0,0,0,0,0,0,0,0,3.0,2.9,4.7,9,4,26,0
643,Zach Jackson,UL-Mon,0,0,0,1,1,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1.8,4.0,2.4,9,4,36,0
644,Stefan Cobbs,Boise,0,0,0,0,0,0,0,0,1,0,1,4,2,0,0,0,1,0,0,0,1.5,8.0,4.2,9,4,72,0
645,John Humphreys,Stan,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,2,1,0,0,0,1.8,4.8,4.2,9,3,43,0
646,Orlando Lacey,Troy,0,0,0,0,2,0,0,0,0,0,4,0,0,1,1,1,0,0,0,0,1.5,3.1,2.0,9,3,28,0
647,Peyton Sawyer,Hou,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,9.0,2.7,3.2,9,3,24,0
648,Willie Taggart,FlaAtl,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,4,0,1,0,0,1.5,1.6,4.0,9,2,14,0
649,Rico Powers,SCar,0,0,0,0,1,5,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1.8,2.1,3.1,9,2,19,0
650,Matt Landers,UGa,0,0,0,0,3,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3.0,3.0,3.0,9,2,27,0
651,Jordan Watkins,Lou,0,0,0,1,0,0,0,0,0,0,0,1,4,0,0,2,0,0,0,0,1.1,7.1,2.6,8,8,57,0
652,Zane Pope,Fres,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,2.7,14.9,3.3,8,7,119,2
653,Jaylon Johnson,HouBap,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,6.3,4.7,8,7,50,0
654,Shadeed Ahmed,Marsh,0,2,0,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,2.0,4.8,2.9,8,6,38,0
655,A.J. Henning,Mich,0,0,0,0,0,0,0,0,1,1,2,1,0,3,0,0,0,0,0,0,1.6,7.4,3.8,8,6,59,0
656,Loic Fouonji,TxTch,0,0,0,0,0,2,0,0,1,2,0,0,0,3,0,0,0,0,0,0,1.3,8.6,2.0,8,5,69,1
657,Lucas Bacon,WashSt,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,1,0,0,0,2.7,7.1,5.3,8,5,57,1
658,Jadon Jackson,Miss,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,0,4.0,5.3,2.4,8,5,42,0
659,Geordon Porter,AriSt,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,3,0,0,0,2.7,15.0,9.3,8,5,120,1
660,Messiah Travis,NIU,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,5,0,0,0,0,2.0,7.3,3.7,8,5,58,1
661,Kody Epps,BYU,0,0,0,0,1,1,0,0,2,3,0,0,1,0,0,0,0,0,0,0,1.6,5.9,2.2,8,5,47,0
662,Anthony Smith,NCSU,0,0,0,0,0,2,0,0,5,0,0,0,1,0,0,0,0,0,0,0,2.0,8.6,2.1,8,5,69,1
663,Isaac Lutz,PSU,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3,0,1,0,0,0,2.0,6.1,2.7,8,5,49,0
664,Melvin Hill,UMass,0,0,0,0,0,0,0,2,0,0,2,0,2,2,0,0,0,0,0,0,2.0,4.5,8.2,8,4,36,0
665,Trevon Clark,Cal,0,0,0,0,0,0,0,0,0,0,0,3,3,2,0,0,0,0,0,0,2.7,2.9,6.0,8,4,23,0
666,Jackson Anthrop,Purdue,0,0,0,0,0,0,0,0,0,0,0,5,0,2,1,0,0,0,0,0,2.7,4.1,3.2,8,3,33,0
667,Dalevon Campbell,Ill,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,0,0,0,2.0,6.0,4.1,8,3,48,0
668,Rico Arnold,CHAR,0,0,4,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0,4.5,4.6,8,3,36,0
669,Jarrod Barnes,CenArk,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,11.0,8.0,7,12,77,0
670,Gary Bryant,USC,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,2,0,0,0,1.4,7.3,2.7,7,7,51,0
671,Michael Roberts,Army,0,1,0,0,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.4,15.1,9.5,7,7,106,1
672,Chris Jackson,BYU,0,1,0,0,0,0,0,0,2,1,0,0,1,0,1,0,0,1,0,0,1.0,3.1,1.9,7,6,22,0
673,Ricky Pearsall,AriSt,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,3,0,0,0,1.8,12.3,8.1,7,6,86,1
674,Lawrence Keys,ND,0,0,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,1.4,7.3,2.0,7,5,51,0
675,Dennis Smith,Duke,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,3.5,6.6,1.8,7,5,46,0
676,Jacolby Hewitt,Ind,0,0,0,0,0,0,0,0,2,0,2,1,0,0,2,0,0,0,0,0,1.0,9.7,2.4,7,5,68,0
677,Micah Wilson,Missou,0,0,0,0,0,0,2,0,0,2,0,0,0,1,2,0,0,0,0,0,1.4,11.6,1.8,7,5,81,1
678,Mac Hippenhammer,Mia-O,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,7.0,11.0,8.4,7,5,77,0
679,JD Spielman,TCU,0,0,0,0,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,8.0,2.6,7,5,56,0
680,Steven McBride,Kansas,0,0,0,0,0,0,0,1,3,0,2,0,0,0,1,0,0,0,0,0,1.8,2.4,2.5,7,4,17,0
681,Ed Hendrix,Syr,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,1.8,7.9,2.2,7,4,55,0
682,Dominic Gicinto,Missou,0,0,0,0,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.3,7.4,1.8,7,4,52,0
683,Michael Brown-Stephens,Minn,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,2,0,0,0,1.8,5.7,3.9,7,4,40,1
684,Devon Pauley,UL-Laf,0,0,1,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.2,11.7,2.4,7,4,82,0
685,Kaleb Carter,UL-Laf,0,0,0,0,3,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,1.8,5.9,2.4,7,4,41,1
686,Ty Scott,CentMi,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,3.5,5.0,4.2,7,4,35,0
687,Akeem Hayes,Kty,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.3,7.7,2.9,7,4,54,1
688,Brody Brumm,Lib,0,0,0,3,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.8,3.0,2.3,7,4,21,1
689,Antoine Green,UNC,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,2,0,0,2,0,1.4,5.4,2.0,7,4,38,1
690,Aaron Young,FlaAtl,0,0,0,0,0,2,0,0,1,3,1,0,0,0,0,0,0,0,0,0,1.8,9.7,3.1,7,4,68,1
691,Michael Redding,Mia-Fl,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.3,2.7,1.8,7,3,19,1
692,Dexter Carter,GaSo,0,0,1,0,1,0,0,0,0,0,0,1,0,2,0,2,0,0,0,0,0.9,14.1,4.1,7,3,99,1
693,Bryce Nunnelly,Chat,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,7.0,4.0,30.4,7,3,28,0
694,Danny Davis,Wisc,0,0,0,0,0,0,0,0,2,0,0,5,0,0,0,0,0,0,0,0,3.5,11.1,3.5,7,3,78,1
1125,Jalen Walker,Boise,0,0,0,0,0,0,0,0,0,0,1,5,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0
696,Amari Johnson,UCF,0,0,0,0,0,5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1.0,3.7,1.7,7,3,26,0
697,Will Brown,Clem,0,0,2,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1.8,3.9,1.5,7,3,27,0
698,Gunner Gentry,Wyo,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,4,0,0,0,0,2.3,4.0,5.7,7,2,28,1
699,Javan Hawes,ArkSt,0,3,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,2.4,1.5,7,2,17,0
700,Key'Shawn Smith,Mia-Fl,0,0,0,0,1,0,1,4,0,0,0,0,0,0,0,0,0,1,0,0,1.8,8.3,1.8,7,2,58,0
701,Isaiah Alston,Army,0,1,2,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.8,6.7,9.5,7,2,47,0
702,James Bostic,Vandy,0,0,0,0,0,0,1,0,0,2,2,2,0,0,0,0,0,0,0,0,1.8,1.7,2.4,7,1,12,0
703,Bernard Porter,Buff,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,2,0,0,0,1.8,0.9,4.5,7,1,6,0
704,Ahmad Edwards,JacSt,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2.0,13.0,11.1,6,5,78,0
705,Kam Brown,TexA&M,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,9.2,2.0,6,5,55,0
706,Daniel Jackson,IaSt,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,4.7,1.6,6,5,28,0
707,Ethan Dedeaux,SDSU,0,0,0,0,0,0,0,0,2,1,0,0,0,0,2,1,0,0,0,0,1.5,6.0,3.0,6,5,36,1
708,Terrence Horne,USF,0,0,1,1,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,1.0,-0.2,2.0,6,4,-1,0
709,Al'Vonte Woodard,Tex,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,3,0,1.5,5.7,1.7,6,4,34,0
710,Octavius Evans,Boise,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3.0,8.8,2.8,6,4,53,1
711,Rontavius Groves,UNC,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1.5,6.8,1.7,6,4,41,0
712,Mac Dalena,Fres,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3.0,14.7,2.5,6,4,88,1
713,Jadon Haselwood,Okla,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,3,0,0,0,2.0,10.8,1.7,6,4,65,0
714,Marcus Rosemy-Jacksaint,UGa,0,0,0,0,2,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1.2,10.3,2.0,6,4,62,1
715,Jared Sparks,Purdue,0,0,0,0,0,0,0,0,2,3,0,1,0,0,0,0,0,0,0,0,2.0,6.3,2.4,6,4,38,0
716,Trevon West,Okla,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3.0,9.8,1.7,6,4,59,0
717,Miles Banks,UTEP,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3.0,3.7,2.5,6,3,22,0
718,Changa Hodge,VaTech,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,0,0,0,2.0,4.2,2.5,6,3,25,0
719,Elijah Canion,Auburn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6.0,13.3,1.7,6,3,80,1
720,Drew Dixon,Ari,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,3.0,7.7,3.4,6,3,46,0
721,Adam Krumholz,Wisc,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,3.0,7.8,3.0,6,3,47,0
722,Sean Atkins,USF,0,0,1,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2.0,4.3,2.0,6,3,26,0
723,Keyon Lesane,NCSU,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1.2,6.2,1.5,6,3,37,0
724,Matlin Marshall,GaSt,0,0,0,1,0,0,0,0,2,1,1,0,0,1,0,0,0,0,0,0,0.8,6.5,2.0,6,3,39,0
725,Samario Rudolph,UAB,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1.5,9.8,2.5,6,3,59,1
726,Malik Bowen-Sims,Duke,0,0,0,0,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0,6.0,1.5,6,3,36,0
727,Matt Sykes,UCLA,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,1,0,0,0,1.2,4.0,3.1,6,3,24,0
728,Keegan Jones,UCLA,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,1,0,0,0,1.2,5.2,3.1,6,3,31,1
729,Wyatt Liewer,Neb,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,3,0,0,0,0,1.5,3.7,2.7,6,3,22,1
730,Joey Hobert,WashSt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3.0,5.2,4.0,6,3,31,0
731,Corey Crooms,WestMi,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3.0,6.0,3.9,6,2,36,0
732,Tristan Golightly,Kansas,0,0,0,0,0,0,0,0,1,1,1,0,0,0,3,0,0,0,0,0,1.0,3.7,2.1,6,2,22,0
733,Tyrell Alexander,Vandy,0,0,0,0,1,0,1,0,0,3,0,0,0,0,0,1,0,0,0,0,1.5,1.8,2.0,6,2,11,0
734,Nate McCollum,GaTech,0,0,0,0,0,0,0,0,0,3,0,0,0,1,2,0,0,0,0,0,1.5,2.5,2.1,6,2,15,0
735,Brad Cumbest,MissSt,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,2,0,1,0,1.2,2.0,1.1,6,2,12,1
736,Jaylen Ellis,Baylor,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,0,0,0,0,2.0,6.8,1.8,6,2,41,0
737,Aaron Cephus,Hawaii,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,1,0,1,0,0,1.2,4.8,2.0,6,1,29,0
