,,,Week-By-Week Targets,,,,,,,,,,,,,,,,,,,,Averages,,,Receiving Totals,,,
738,Hassan Littles,BallSt,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,2.5,0.0,8,2,20,0
739,Aaron Molina,NM,0,0,0,0,0,0,0,1,3,0,0,0,0,4,0,0,0,0,0,0,2.7,2.5,0.0,8,2,20,1
740,Landen Measom,SoUt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,86.9,0.0,7,53,608,4
741,Demun Mercer,UND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,72.6,0.0,7,36,508,1
742,Xavier Hawkins,OreSt,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,9.4,0.0,7,8,66,0
743,Ja'Deion High,TxTch,0,0,0,0,1,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1.0,8.3,0.0,7,7,58,0
744,Quinetin Jackson,NorTx,0,0,0,1,0,0,0,0,0,0,0,1,1,0,2,0,1,0,0,0,1.2,11.3,0.0,7,6,79,1
745,Cameron Cole,CentMi,0,0,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,14.9,0.0,7,6,104,1
746,Noah Ellison,ODU,0,0,0,2,0,0,1,0,0,0,0,2,0,2,0,0,0,0,0,0,1.8,7.9,0.0,7,6,55,0
747,Warren Craft,UVa,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,7.9,0.0,7,5,55,0
748,Kyric McGowan,NW,0,0,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,7.3,0.0,7,5,51,0
749,Isaiah Harris,KanSt,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,19.7,0.0,7,5,138,1
750,DJ Turner,MD,0,0,1,0,1,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1.4,4.6,0.0,7,5,32,0
751,Trey Ellis,Vandy,0,0,1,0,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,1.4,10.0,0.0,7,5,70,1
752,Andre Williams,Akron,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,0,0,0,0,0,1.4,10.0,0.0,7,4,70,0
753,Isaiah Epps,Kty,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2.3,7.9,0.0,7,4,55,0
754,Kaleb Fossum,Nevada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,5.1,0.0,7,4,36,0
755,Dannon Cavil,Tx-SA,0,0,2,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1.2,6.4,0.0,7,4,45,0
756,Kalakaua Timoteo,Hawaii,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2.3,1.7,0.0,7,3,12,0
757,Jermaine Adams,Army,0,0,0,0,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3.5,5.6,0.0,7,3,39,1
758,Juval Mollette,UNC,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,2.7,0.0,7,2,19,0
759,Cephas Reddick,Lib,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,100.8,0.0,6,38,605,4
760,Reggie Roberson,WVU,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,5.0,0.0,6,6,30,1
761,Alex Harris,UCF,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,1.5,13.3,0.0,6,6,80,0
762,Blaze Moorhead,Tx-SA,0,0,0,1,0,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1.2,10.3,0.0,6,5,62,0
763,Osirus Mitchell,MissSt,0,0,0,0,0,0,0,0,1,0,2,1,1,0,0,0,0,0,0,0,1.2,8.5,0.0,6,5,51,0
764,Emmanuel Logan-Greene,UCF,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1.2,12.5,0.0,6,5,75,0
765,Keyston Fuller,Duke,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.0,2.8,0.0,6,5,17,0
766,Braylon Sanders,Miss,0,0,0,0,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,2.0,10.8,0.0,6,4,65,1
767,Trevor White,Baylor,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1.2,4.7,0.0,6,4,28,0
768,O'Keeran Rutherford,NorTx,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,3.0,5.0,0.0,6,4,30,1
769,Ramaud Chiaokhiao-Bowman,NW,0,0,0,0,0,2,0,1,2,1,0,0,0,0,0,0,0,0,0,0,1.5,5.8,0.0,6,4,35,1
770,Bo Melton,Rut,0,0,0,2,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,1.2,13.8,0.0,6,4,83,0
771,Michael Young,ND,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1.5,3.0,0.0,6,4,18,1
772,J-Shun Harris II,Ind,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0.9,2.3,0.0,6,3,14,0
773,Gavin Locklear,NCSU,0,0,2,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,2.8,0.0,6,3,17,0
774,Sal Cannella,Auburn,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2.0,5.2,0.0,6,3,31,0
775,Drake Davis,LSU,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,22.3,0.0,6,3,134,2
776,Jauan Jennings,Tenn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,2.8,0.0,6,3,17,0
777,Kyle Fulks,Utah,0,0,0,2,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0.7,5.2,0.0,6,3,31,0
778,Laress Nelson,MSU,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.9,4.8,0.0,6,3,29,0
779,Isiah Upton,MiddTn,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,7.3,0.0,6,2,44,0
780,Alfred Smith,LaTech,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,0.8,0.0,6,2,5,0
781,Trae Hart,SFA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,71.6,0.0,5,32,358,1
782,Isaiah Weston,NoIa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,76.0,0.0,5,22,380,5
783,Ahkil Crumpton,UGa,0,0,0,0,0,0,2,1,0,0,0,0,0,2,0,0,0,0,0,0,1.0,19.2,0.0,5,5,96,1
784,Javonte Bagley,Lou,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,8.6,0.0,5,4,43,2
785,Jared Wyatt,BGSU,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,9.0,0.0,5,4,45,0
786,Lance Wright,Rice,0,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1.3,8.4,0.0,5,4,42,0
787,Nate Schoenle,Mich,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0.7,8.2,0.0,5,4,41,0
788,Josh Ali,Kty,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,0,1.7,5.0,0.0,5,3,25,0
789,Devin Reece,BallSt,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,1.3,3.8,0.0,5,3,19,0
790,Jace James,NW,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,2.5,8.2,0.0,5,3,41,0
791,Jalen Brown,NW,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,6.6,0.0,5,3,33,0
792,Bryce Mitchell,Toledo,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,1.3,8.2,0.0,5,3,41,0
793,Jalen Wayne,USA,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,1.0,10.6,0.0,5,3,53,0
794,Nate Stewart,Akron,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1.7,9.0,0.0,5,3,45,0
795,Johnny Woods,KentSt,0,0,2,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1.7,4.0,0.0,5,3,20,0
796,Craig Scott,Navy,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0.7,5.4,0.0,5,2,27,1
797,Rashad Still,Minn,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,2.5,13.6,0.0,5,2,68,0
798,Josh Imatorbhebhe,USC,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,2.2,0.0,5,2,11,0
799,Conor Young,Neb,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5.0,6.2,0.0,5,2,31,0
800,Bryan Reimers,Neb,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.5,5.0,0.0,5,2,25,1
801,Isaiah Bernard,Hawaii,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5.0,9.4,0.0,5,1,47,0
802,Frank Iheanacho,SFA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,79.3,0.0,4,32,317,1
803,Jakari Dillard,CenArk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,80.3,0.0,4,23,321,1
804,Tevin Bush,WVU,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.6,3.8,0.0,4,4,15,0
805,Sean Avant,Syr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,7.5,0.0,4,4,30,0
806,Kailon Carter,UAB,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1.0,4.5,0.0,4,4,18,0
807,Zach Reuter,KanSt,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,1.3,12.3,0.0,4,4,49,0
808,Mohamed Jabbie,Rut,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0.7,4.8,0.0,4,3,19,0
809,Trevon Sidney,USC,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1.3,8.8,0.0,4,3,35,0
810,Anselem Umeh,NM,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2.0,14.8,0.0,4,3,59,1
811,Isiah Macklin,SDSU,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2.0,8.5,0.0,4,3,34,0
812,Dee Anderson,LSU,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,2.0,11.3,0.0,4,3,45,0
813,Darius Rodrigue,UL-Mon,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1.3,8.0,0.0,4,3,32,0
814,Brandon Smith,Iowa,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1.3,3.8,0.0,4,3,15,0
815,Alex Ofodile,Oregon,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,5.8,0.0,4,3,23,0
816,DeVontres Dukes,USF,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,8.0,0.0,4,3,32,0
817,Tyler Simmons,UGa,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.8,6.5,0.0,4,3,26,0
818,Damon Terry,CentMi,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,8.8,0.0,4,3,35,0
819,Elijah Cooks,Nevada,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,2.0,5.8,0.0,4,2,23,0
820,Alan Busey,UTEP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,2.3,0.0,4,2,9,0
821,Jalen Martin,IaSt,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4.0,5.5,0.0,4,2,22,0
822,Stanley Clerveaux,USF,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,3.0,0.0,4,2,12,0
823,Ben Hogg,UVa,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,4.0,0.0,4,2,16,0
824,Jeff Ejekam,Army,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1.3,12.0,0.0,4,2,48,0
825,Malik Gray,ECU,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,4.5,0.0,4,2,18,0
826,Marcus Wilson,ColoSt,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0.7,1.5,0.0,4,1,6,0
827,Thadd Smith,BC,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0.3,10.5,0.0,4,1,42,1
828,David Eldridge,JMU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,177.7,0.0,3,42,533,4
829,DJ Stubbs,Lib,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,16.7,0.0,3,7,50,0
830,Charlie Fessler,NW,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1.5,22.0,0.0,3,3,66,0
831,Maurice Ways,Mich,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,2.3,0.0,3,3,7,0
832,Trevon Grimes,OhioSt,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,6.7,0.0,3,3,20,0
833,Josh Johnson,Lou,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.5,17.3,0.0,3,3,52,0
834,Ellis Jefferson,Hou,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1.5,10.7,0.0,3,3,32,1
835,Devin Scott,UL-Laf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3.0,15.0,0.0,3,3,45,1
836,Derek McLemore,Hou,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.8,13.7,0.0,3,3,41,0
837,Justin Walker,UAB,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1.5,5.0,0.0,3,3,15,0
838,Marques Jones,Baylor,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1.0,11.7,0.0,3,3,35,0
839,K.D. Nixon,Colo,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.4,5.7,0.0,3,2,17,0
840,Emanuel Porter,TCU,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.6,4.7,0.0,3,2,14,1
841,Isaiah Graham,TCU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,5.3,0.0,3,2,16,0
842,Samuel Denmark,VaTech,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3.0,9.3,0.0,3,2,28,1
843,Cam Marshmon,ECU,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1.5,4.3,0.0,3,2,13,0
844,Ryan Jenkins,AriSt,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,3.7,0.0,3,2,11,0
845,DJ Nelson,UtahSt,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0.4,9.7,0.0,3,2,29,0
846,Terrell Jana,UVa,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.5,7.0,0.0,3,2,21,0
847,Jaylen Harris,OhioSt,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,9.0,0.0,3,2,27,0
848,Javonte Woodard,LaTech,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1.5,28.0,0.0,3,2,84,0
849,Eri'Reon Hayes,ODU,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,4.0,0.0,3,2,12,0
850,Brett Winnegan,Tx-SA,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,5.3,0.0,3,2,16,0
851,Marquis McClain,Auburn,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1.5,15.7,0.0,3,2,47,0
852,Taj Williams,TCU,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1.5,11.0,0.0,3,2,33,1
853,Tyler Page,SMU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,2.7,0.0,3,1,8,0
854,Dominique Maiden,WVU,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,2.3,0.0,3,1,7,0
855,Druw Bowen,WVU,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,3.0,0.0,3,1,9,0
856,Jaetavian Toles,Tulane,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1.0,1.7,0.0,3,1,5,0
857,Rontavius Groves,UNC,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3,0,0,0
858,Tee Goree,SFA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,169.5,0.0,2,43,339,2
859,Ron Hunt,NCA&T,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,66.0,0.0,2,14,132,0
860,Jaelin Carter,EastKy,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,61.5,0.0,2,13,123,1
861,Jarrod Barnes,Ark,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,15.0,0.0,2,2,30,0
862,Will Swinney,Clem,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,7.5,0.0,2,2,15,0
863,Justin Allen,Fres,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,25.5,0.0,2,2,51,1
864,Mydreon Vines,ECU,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,19.5,0.0,2,2,39,0
865,Jordan Hogue,BallSt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,8.0,0.0,2,2,16,0
866,JoJo Robinson,TxTch,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,13.0,0.0,2,2,26,0
867,Branden Mack,Temple,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,11.5,0.0,2,2,23,0
868,Tyrell Alexander,OkSt,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1.0,34.0,0.0,2,2,68,0
869,Derek Kief,Ala,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5,17.0,0.0,2,2,34,1
870,Hezekiah Jones,TexA&M,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,6.5,0.0,2,2,13,0
871,Luke Endsley,BallSt,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,6.0,0.0,2,2,12,0
872,Lee Morris,Okla,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,30.5,0.0,2,2,61,2
873,JuMichael Ramos,NCSU,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,24.5,0.0,2,2,49,1
874,Akilian Butler,Boise,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,-0.5,0.0,2,2,-1,0
875,Devaughn Cooper,Ari,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2.0,6.0,0.0,2,2,12,0
876,Jared Scott,Wyo,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1.0,20.0,0.0,2,2,40,2
877,Jake Herslow,ODU,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.4,7.0,0.0,2,2,14,0
878,Jameson Field,Utah,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1.0,6.0,0.0,2,2,12,0
879,De'Quan Bowman,TxTch,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,5.5,0.0,2,2,11,0
880,Chavis Dawkins,SCar,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1.0,9.0,0.0,2,2,18,0
881,Trey Smith,ColoSt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,12.5,0.0,2,2,25,0
882,Darrian McNeal,Oregon,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7,5.0,0.0,2,2,10,0
883,Myles Tease,Okla,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,25.5,0.0,2,2,51,1
884,Randal Grimes,USC,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,8.5,0.0,2,2,17,0
885,LaDante Harris,FlaAtl,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,4.5,0.0,2,2,9,0
886,Dominic Christian,Nevada,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2.0,4.0,0.0,2,2,8,0
887,Kjetil Cline,Army,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,4.5,0.0,2,1,9,0
888,Rhett Blackman,Toledo,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,3.5,0.0,2,1,7,0
889,CJ Sanders,ND,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.0,0.0,2,1,0,0
890,Devin Glenn,Tulane,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.3,4.0,0.0,2,1,8,0
891,Kyle Buss,UConn,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.4,2.0,0.0,2,1,4,0
892,Irvin Charles,PSU,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.4,2.0,0.0,2,1,4,0
893,Andrew Parchment,NIU,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5,3.0,0.0,2,1,6,0
894,Tyler Gilfus,Syr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,5.5,0.0,2,1,11,0
895,Malik Lovette,Oregon,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,13.5,0.0,2,1,27,0
896,Keyan Williams,Neb,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2.0,9.5,0.0,2,1,19,0
897,Alex Honey,SMU,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,7.0,0.0,2,1,14,0
898,Devan Stubblefield,Hawaii,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2.0,3.5,0.0,2,1,7,0
899,Brennan Gillis,BallSt,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2.0,8.0,0.0,2,1,16,0
900,Drake Harris,Mich,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2.0,5.0,0.0,2,1,10,0
901,Jalen Camp,GaTech,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1.0,24.5,0.0,2,1,49,0
902,Dustin Burkhart,Akron,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,12.5,0.0,2,1,25,0
903,Daylon Charlot,Kansas,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.0,0.0,2,1,0,0
904,Devin Perry,UNC,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,8.0,0.0,2,1,16,0
905,Justin Brent,Nevada,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,10.5,0.0,2,1,21,0
906,Andre Bodden,OreSt,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.4,4.5,0.0,2,1,9,0
907,Ty Fryfogle,Ind,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,6.5,0.0,2,1,13,0
908,Freddy Canteen,ND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,3.5,0.0,2,1,7,0
909,Terrell Chatman,AriSt,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,4.0,0.0,2,1,8,0
910,Tre Nixon,Miss,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,9.5,0.0,2,1,19,0
911,Jay Tyler,Stan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2,0,0,0
912,Nate Cottrell,GaTech,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2,0,0,0
913,Monterio Hunt,Marsh,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.0,3.5,0.0,2,0,7,0
914,Shaq Davidson,JacSt,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,346.0,0.0,1,30,346,1
915,Trey Scott,NCA&T,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,365.0,0.0,1,26,365,3
916,Jaquil Capel,NCA&T,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,295.0,0.0,1,15,295,2
917,Trevor Terry,SouMis,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,6.0,0.0,1,1,6,0
918,Josh Anderson,CoastC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,7.0,0.0,1,1,7,0
919,Dane Ledford,Tulane,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,11.0,0.0,1,1,11,0
920,Matt Seymour,Ohio,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,6.0,0.0,1,1,6,0
921,Chase Whitehead,SouMis,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,35.0,0.0,1,1,35,0
922,Collin Andrews,SDSU,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,11.0,0.0,1,1,11,0
